fio,faculty,title,degree
Волков Ж.Р.,ФЭТ,,к.н.
Смирнов К.М.,ФФ,доцент,к.н.
Волков В.И.,ФМиЕН,доцент,д.н.
Козлов Б.В.,ФМиМ,доцент,
Иванов З.Т.,ИТМО,ассистент,
Козлов К.М.,ФИТ,профессор,к.н.
Сидоров В.И.,ФМиМ,ассистент,
Волков Ж.Р.,ФПМИ,профессор,д.н.
Алексеев Е.П.,ФМиМ,,
Морозов М.Ю.,ФИВТ,ассистент,к.н.
Лебедева М.Ю.,ИТМО,профессор,к.н.
Соколов Ж.Р.,ФФ,,д.н.
Алексеев И.К.,ФФ,,
Соколов В.И.,ФУПМ,доцент,
Морозов Д.С.,ФИВТ,доцент,д.н.
Попов З.Т.,ФФ,,к.н.
Егоров И.К.,ФИВТ,ассистент,д.н.
Попов Д.С.,ФЭТ,,
Волков З.Т.,ФПМИ,профессор,к.н.
Козлов Е.П.,ИТМО,,
Сидоров Е.П.,ФМиМ,профессор,к.н.
Морозов Г.Н.,ФМиЕН,профессор,к.н.
Соколов Е.П.,ФЭТ,,
Новиков Г.Н.,ФМиМ,ассистент,д.н.
Сидоров Ж.Р.,ФИТ,профессор,к.н.
Петров М.Ю.,ИТМО,ассистент,к.н.
Егоров Б.В.,ИТМО,доцент,д.н.
Лебедева З.Т.,ФМиМ,профессор,
Алексеев В.И.,ФУПМ,,
Соколов М.Ю.,ФМиЕН,ассистент,к.н.
Сидоров Д.С.,ФИТ,доцент,
Морозов И.К.,ФРТ,,
Алексеев И.К.,ФИВТ,,к.н.
Козлов В.И.,ФМиЕН,,к.н.
Смирнов Д.С.,ФУПМ,профессор,к.н.
Морозов Е.П.,ФИВТ,профессор,
Лебедева Ж.Р.,ФИТ,профессор,д.н.
Сидоров М.Ю.,ФЭТ,ассистент,к.н.
Новиков В.И.,ФФ,ассистент,к.н.
Новиков Г.Н.,ФИВТ,,
Петров Б.В.,ФПМИ,профессор,д.н.
Семенов В.И.,ФФ,,
Лебедев Е.П.,ИТМО,ассистент,д.н.
Козлов Е.П.,ФИТ,ассистент,д.н.
Новиков Ж.Р.,ФИВТ,профессор,к.н.
Морозов З.Т.,ФФ,,к.н.
Егоров Г.Н.,ФМиЕН,доцент,к.н.
Кузнецов М.Ю.,ФМиМ,профессор,д.н.
Сидоров З.Т.,ФРТ,,д.н.
Смирнов Е.П.,ИТМО,доцент,д.н.
Егоров З.Т.,ИТМО,,д.н.
Козлов Г.Н.,ФУПМ,,к.н.
Попов Ж.Р.,ФМиМ,профессор,д.н.
Иванов В.И.,ИТМО,доцент,д.н.
Сидоров З.Т.,ФУПМ,,д.н.
Лебедева Ж.Р.,ФИВТ,профессор,д.н.
Петров Л.О.,ФПМИ,,к.н.
Соколов К.М.,ФИТ,доцент,
Кузнецов З.Т.,ФИВТ,ассистент,д.н.
Морозов Г.Н.,ФФ,ассистент,д.н.
Морозов В.И.,ФФ,доцент,д.н.
Семенов Е.П.,ФФ,,к.н.
Егоров В.И.,ФРТ,профессор,к.н.
Попов К.М.,ФУПМ,,д.н.
Петров Д.С.,ФМиМ,профессор,д.н.
Лебедева Е.П.,ФМиЕН,доцент,
Сидоров И.К.,ИТМО,,к.н.
Сидоров М.Ю.,ФИВТ,ассистент,к.н.
Новиков М.Ю.,ФЭТ,профессор,
Кузнецов Д.С.,ФМиМ,ассистент,
Попов Ж.Р.,ФИТ,,
Лебедева З.Т.,ФМиМ,ассистент,д.н.
Волков Б.В.,ФЭТ,доцент,д.н.
Новиков З.Т.,ФМиМ,профессор,
Семенов М.Ю.,ФРТ,профессор,
Кузнецов И.К.,ФУПМ,ассистент,
Сидоров З.Т.,ФИВТ,ассистент,
Морозов В.И.,ФМиЕН,ассистент,к.н.
Морозов М.Ю.,ФУПМ,доцент,
Соколов К.М.,ФИВТ,ассистент,д.н.
Волков И.К.,ФФ,доцент,
Волков Л.О.,ФФ,,
Лебедев И.К.,ФПМИ,доцент,к.н.
Козлов Д.С.,ФЭТ,доцент,к.н.
Попов Л.О.,ФПМИ,профессор,
Соколов М.Ю.,ФМиЕН,,д.н.
Сидоров З.Т.,ФРТ,ассистент,д.н.
Соколов А.А.,ФУПМ,доцент,к.н.
Смирнов М.Ю.,ФУПМ,,к.н.
Петров В.И.,ФУПМ,ассистент,
Морозов Ж.Р.,ИТМО,профессор,д.н.
Алексеев А.А.,ФРТ,профессор,
Попов Г.Н.,ФИВТ,доцент,к.н.
Новиков И.К.,ФПМИ,,к.н.
Попов Б.В.,ФПМИ,ассистент,
Волков А.А.,ИТМО,,д.н.
Козлов М.Ю.,ФИТ,доцент,д.н.
Морозов Л.О.,ИТМО,профессор,
Волков А.А.,ФИВТ,,к.н.
Семенов Д.С.,ФУПМ,доцент,к.н.
Петров И.К.,ФИТ,доцент,д.н.
Алексеев А.А.,ФИВТ,доцент,д.н.
Соколов Ж.Р.,ФЭТ,,д.н.
Попов И.К.,ФИТ,доцент,д.н.
Смирнов Е.П.,ФЭТ,профессор,
Сидоров И.К.,ФРТ,,д.н.
Алексеев Е.П.,ФЭТ,профессор,
Егоров И.К.,ИТМО,профессор,к.н.
Петров В.И.,ИТМО,профессор,д.н.
Кузнецов А.А.,ФМиМ,доцент,к.н.
Соколов В.И.,ИТМО,профессор,д.н.
Петров Г.Н.,ФЭТ,,д.н.
Алексеев Д.С.,ИТМО,,к.н.
Иванов К.М.,ФИТ,ассистент,к.н.
Егоров Л.О.,ФРТ,доцент,
Морозов Е.П.,ФУПМ,профессор,
Новиков Ж.Р.,ФФ,,д.н.
Кузнецов Е.П.,ИТМО,доцент,к.н.
Лебедева Д.С.,ИТМО,доцент,
Лебедев К.М.,ФИТ,профессор,
Новиков В.И.,ИТМО,профессор,
Петров А.А.,ФИВТ,,д.н.
Попов К.М.,ФИВТ,,к.н.
Волков З.Т.,ФЭТ,доцент,к.н.
Смирнов Г.Н.,ФИТ,,
Егоров М.Ю.,ФМиМ,ассистент,к.н.
Козлов З.Т.,ФИТ,ассистент,д.н.
Алексеев Б.В.,ФУПМ,ассистент,
Смирнов И.К.,ИТМО,профессор,д.н.
Козлов Е.П.,ФЭТ,профессор,д.н.
Смирнов В.И.,ИТМО,профессор,к.н.
Волков Г.Н.,ФРТ,ассистент,к.н.
Алексеев М.Ю.,ФМиМ,,д.н.
Смирнов К.М.,ФИТ,доцент,д.н.
Алексеев Л.О.,ФМиМ,доцент,к.н.
Лебедев К.М.,ФУПМ,ассистент,
Новиков З.Т.,ФМиЕН,профессор,д.н.
Волков Г.Н.,ФПМИ,,
Кузнецов Б.В.,ФМиЕН,доцент,д.н.
Попов Е.П.,ФРТ,ассистент,д.н.
Иванов А.А.,ФИТ,профессор,д.н.
Кузнецов И.К.,ФУПМ,профессор,к.н.
Лебедев Б.В.,ФФ,доцент,
Смирнов З.Т.,ФМиМ,,д.н.
Семенов И.К.,ФИТ,ассистент,д.н.
Иванов Б.В.,ФИТ,профессор,д.н.
Новиков В.И.,ИТМО,ассистент,к.н.
Алексеев Е.П.,ИТМО,ассистент,
Волков Д.С.,ФИТ,профессор,
Сидоров Б.В.,ФИВТ,доцент,к.н.
Петров Г.Н.,ФРТ,профессор,к.н.
Лебедева Е.П.,ФМиЕН,,д.н.
Лебедева И.К.,ФФ,доцент,к.н.
Сидоров Б.В.,ФМиЕН,ассистент,
Новиков Ж.Р.,ФМиМ,ассистент,к.н.
Алексеев Г.Н.,ФПМИ,,
Лебедев А.А.,ФФ,,
Попов К.М.,ФМиМ,профессор,к.н.
Козлов И.К.,ФМиМ,профессор,д.н.
Иванов А.А.,ФИВТ,профессор,к.н.
Попов Г.Н.,ФПМИ,ассистент,к.н.
Лебедева Д.С.,ФУПМ,доцент,д.н.
Иванов М.Ю.,ФЭТ,профессор,д.н.
Лебедев Д.С.,ФМиМ,доцент,к.н.
Лебедев А.А.,ФИТ,,
Попов М.Ю.,ИТМО,ассистент,д.н.
Кузнецов Ж.Р.,ФМиЕН,ассистент,
Петров А.А.,ИТМО,профессор,к.н.
Лебедева Д.С.,ФМиЕН,профессор,к.н.
Козлов Б.В.,ФПМИ,,к.н.
Семенов И.К.,ФУПМ,,к.н.
Лебедева Ж.Р.,ФФ,доцент,д.н.
Морозов Б.В.,ИТМО,,к.н.
Егоров М.Ю.,ФРТ,,
Козлов А.А.,ИТМО,доцент,д.н.
Алексеев Г.Н.,ФЭТ,ассистент,д.н.
Сидоров Ж.Р.,ФУПМ,профессор,
Лебедева И.К.,ФИТ,,к.н.
Смирнов К.М.,ФИТ,профессор,д.н.
Попов Б.В.,ФПМИ,,д.н.
Новиков З.Т.,ФУПМ,ассистент,д.н.
Сидоров Д.С.,ФМиМ,ассистент,
Егоров З.Т.,ИТМО,профессор,д.н.
Алексеев Г.Н.,ФМиЕН,,д.н.
Соколов А.А.,ФМиМ,ассистент,
Попов В.И.,ФИВТ,доцент,д.н.
Кузнецов Д.С.,ФФ,доцент,д.н.
Лебедева А.А.,ФМиЕН,,
Алексеев З.Т.,ФУПМ,ассистент,д.н.
Соколов Е.П.,ФИВТ,профессор,
Лебедев Г.Н.,ФМиЕН,ассистент,д.н.
Смирнов Е.П.,ФЭТ,доцент,к.н.
Кузнецов К.М.,ФМиМ,ассистент,к.н.
Соколов Б.В.,ФИТ,доцент,
Кузнецов В.И.,ИТМО,,д.н.
Петров М.Ю.,ФПМИ,,к.н.
Соколов Д.С.,ФПМИ,профессор,д.н.
Морозов Г.Н.,ФИТ,ассистент,к.н.
Волков Г.Н.,ФИТ,доцент,д.н.
Егоров М.Ю.,ФИВТ,профессор,
Волков З.Т.,ИТМО,профессор,к.н.
Лебедев Д.С.,ФУПМ,профессор,к.н.
Семенов Ж.Р.,ФРТ,,к.н.
Кузнецов К.М.,ФУПМ,профессор,к.н.
Лебедева Д.С.,ФМиЕН,,
Лебедев Л.О.,ФМиМ,,
Петров К.М.,ФИТ,ассистент,к.н.
Петров Б.В.,ФИТ,,к.н.
Новиков М.Ю.,ФМиЕН,,к.н.
Петров М.Ю.,ФПМИ,,д.н.
Козлов Б.В.,ФФ,ассистент,д.н.
Волков З.Т.,ФУПМ,ассистент,к.н.
Алексеев М.Ю.,ФИТ,ассистент,
Иванов Г.Н.,ФИВТ,профессор,
Петров В.И.,ФЭТ,,
Волков Л.О.,ФРТ,,к.н.
Козлов Д.С.,ФИВТ,профессор,
Новиков Л.О.,ФМиМ,,
Иванов А.А.,ФМиЕН,,к.н.
Волков Б.В.,ФМиМ,ассистент,
Новиков Ж.Р.,ФУПМ,профессор,
Кузнецов Б.В.,ФИТ,,
Лебедев Г.Н.,ФУПМ,ассистент,
Волков М.Ю.,ФМиМ,ассистент,д.н.
Волков В.И.,ФПМИ,ассистент,д.н.
Иванов Е.П.,ФРТ,ассистент,
Алексеев Л.О.,ФЭТ,профессор,к.н.
Козлов Д.С.,ФУПМ,ассистент,д.н.
Егоров Ж.Р.,ФПМИ,,д.н.
Сидоров Ж.Р.,ФЭТ,доцент,к.н.
Иванов К.М.,ФЭТ,ассистент,
Алексеев З.Т.,ФПМИ,,к.н.
Соколов Б.В.,ИТМО,ассистент,д.н.
Лебедев Л.О.,ФИТ,,к.н.
Кузнецов Д.С.,ФИТ,,к.н.
Козлов Е.П.,ФРТ,профессор,д.н.
Соколов Д.С.,ФМиЕН,доцент,
Новиков В.И.,ФИТ,ассистент,к.н.
Соколов Е.П.,ФУПМ,,
Попов Л.О.,ИТМО,профессор,
Соколов К.М.,ФЭТ,доцент,к.н.
Козлов Д.С.,ФИВТ,профессор,
Морозов Ж.Р.,ФМиЕН,,д.н.
Егоров Д.С.,ФУПМ,профессор,д.н.
Алексеев В.И.,ФРТ,,
Иванов А.А.,ФФ,,к.н.
Иванов Д.С.,ФРТ,,к.н.
Лебедев В.И.,ФИТ,ассистент,к.н.
Новиков Д.С.,ФМиМ,профессор,к.н.
Волков Е.П.,ФМиЕН,доцент,
Кузнецов Д.С.,ФРТ,,к.н.
Сидоров В.И.,ФЭТ,профессор,
Волков Е.П.,ФФ,ассистент,
Кузнецов Б.В.,ФФ,ассистент,
Попов З.Т.,ФИТ,профессор,д.н.
Новиков Г.Н.,ФМиМ,профессор,д.н.
Попов Б.В.,ФЭТ,профессор,
Лебедева А.А.,ФПМИ,ассистент,
Морозов А.А.,ФУПМ,,к.н.
Морозов И.К.,ФУПМ,ассистент,д.н.
Новиков М.Ю.,ФМиМ,ассистент,к.н.
Новиков З.Т.,ФФ,профессор,к.н.
Сидоров Л.О.,ФИВТ,ассистент,
Соколов Г.Н.,ФИВТ,ассистент,
Новиков Д.С.,ФРТ,доцент,д.н.
Кузнецов А.А.,ФМиЕН,,к.н.
Попов И.К.,ФУПМ,,д.н.
Алексеев В.И.,ФМиМ,доцент,к.н.
Попов Е.П.,ФМиМ,ассистент,к.н.
Егоров К.М.,ФРТ,,
Новиков Л.О.,ФЭТ,профессор,
Лебедев З.Т.,ФПМИ,доцент,
Попов И.К.,ФМиЕН,доцент,к.н.
Кузнецов Б.В.,ФМиМ,доцент,
Соколов Л.О.,ФРТ,доцент,к.н.
Смирнов Ж.Р.,ФМиЕН,доцент,д.н.
Попов Ж.Р.,ФУПМ,ассистент,
Иванов Г.Н.,ФПМИ,ассистент,д.н.
Морозов И.К.,ФМиМ,,
Иванов Б.В.,ФЭТ,доцент,д.н.
Алексеев М.Ю.,ИТМО,доцент,д.н.
Егоров Е.П.,ФФ,профессор,д.н.
Смирнов Г.Н.,ФМиМ,,
Егоров К.М.,ФИТ,профессор,к.н.
Петров Г.Н.,ФИТ,,д.н.
Соколов А.А.,ФУПМ,доцент,к.н.
Иванов Б.В.,ФУПМ,,
Морозов З.Т.,ФРТ,ассистент,д.н.
Сидоров Д.С.,ФЭТ,доцент,
Алексеев З.Т.,ФПМИ,ассистент,к.н.
Смирнов В.И.,ФМиМ,доцент,к.н.
Иванов М.Ю.,ИТМО,ассистент,д.н.
Петров Д.С.,ФПМИ,,
Петров Г.Н.,ФЭТ,,к.н.
Смирнов Г.Н.,ИТМО,доцент,
Петров Ж.Р.,ФЭТ,ассистент,к.н.
Семенов В.И.,ФРТ,доцент,
Соколов Е.П.,ФЭТ,ассистент,к.н.
Волков Б.В.,ФРТ,,д.н.
Иванов А.А.,ФПМИ,ассистент,
Лебедев Л.О.,ФИВТ,доцент,
Сидоров Е.П.,ФМиЕН,профессор,д.н.
Попов Д.С.,ИТМО,ассистент,д.н.
Соколов Г.Н.,ФФ,профессор,
Егоров В.И.,ФМиМ,ассистент,
Смирнов А.А.,ФФ,доцент,д.н.
Морозов З.Т.,ФИТ,доцент,к.н.
Козлов М.Ю.,ФПМИ,доцент,к.н.
Новиков З.Т.,ИТМО,профессор,д.н.
Морозов З.Т.,ИТМО,ассистент,к.н.
Петров И.К.,ФФ,доцент,
Лебедева Б.В.,ФУПМ,доцент,д.н.
Попов И.К.,ФРТ,,к.н.
Егоров В.И.,ФИВТ,ассистент,к.н.
Егоров М.Ю.,ФПМИ,,
Семенов Д.С.,ФИВТ,доцент,д.н.
Попов К.М.,ФУПМ,доцент,к.н.
Морозов А.А.,ФУПМ,доцент,к.н.
Семенов М.Ю.,ФМиЕН,профессор,
Кузнецов Д.С.,ФФ,профессор,д.н.
Козлов Л.О.,ФРТ,ассистент,д.н.
Егоров Ж.Р.,ФМиЕН,,
Семенов З.Т.,ФИВТ,профессор,
Попов М.Ю.,ИТМО,доцент,
Козлов В.И.,ФПМИ,ассистент,
Алексеев Ж.Р.,ИТМО,профессор,д.н.
Лебедева Г.Н.,ФФ,доцент,
Егоров Б.В.,ФУПМ,,
Козлов Д.С.,ФПМИ,ассистент,
Сидоров З.Т.,ФИВТ,доцент,
Попов Б.В.,ФУПМ,,д.н.
Семенов Б.В.,ФПМИ,,д.н.
Волков Г.Н.,ФФ,ассистент,к.н.
Кузнецов К.М.,ФИТ,доцент,
Сидоров Д.С.,ФМиЕН,ассистент,д.н.
Петров З.Т.,ФПМИ,профессор,к.н.
Смирнов И.К.,ФПМИ,,
Попов Л.О.,ФМиМ,ассистент,
Козлов Б.В.,ФРТ,ассистент,д.н.
Лебедева Г.Н.,ФИВТ,профессор,
Егоров И.К.,ФМиЕН,профессор,
Егоров Б.В.,ФЭТ,,
Новиков М.Ю.,ФФ,ассистент,
Лебедев З.Т.,ФИТ,профессор,д.н.
Лебедева З.Т.,ФФ,,к.н.
Сидоров А.А.,ФЭТ,,д.н.
Лебедева Г.Н.,ФУПМ,,д.н.
Смирнов З.Т.,ФПМИ,доцент,к.н.
Кузнецов З.Т.,ФИТ,профессор,д.н.
Алексеев Г.Н.,ФФ,,д.н.
Козлов Е.П.,ФУПМ,ассистент,к.н.
Морозов А.А.,ФПМИ,,к.н.
Лебедев Г.Н.,ФМиМ,доцент,к.н.
Сидоров Л.О.,ФМиЕН,,
Новиков В.И.,ФИВТ,,д.н.
Смирнов З.Т.,ФИВТ,ассистент,
Лебедев Е.П.,ФУПМ,,к.н.
Семенов Ж.Р.,ИТМО,ассистент,д.н.
Лебедева В.И.,ФЭТ,ассистент,к.н.
Алексеев Г.Н.,ФЭТ,ассистент,д.н.
Попов В.И.,ФУПМ,доцент,д.н.
Петров Д.С.,ФФ,профессор,к.н.
Смирнов Л.О.,ФФ,доцент,к.н.
Алексеев М.Ю.,ФИВТ,ассистент,к.н.
Лебедева И.К.,ФФ,профессор,к.н.
Иванов Л.О.,ФРТ,,
Козлов А.А.,ФМиЕН,профессор,к.н.
Соколов Е.П.,ФРТ,,д.н.
Морозов Е.П.,ФИВТ,,к.н.
Кузнецов И.К.,ФИТ,ассистент,к.н.
Егоров И.К.,ФФ,ассистент,к.н.
Лебедев З.Т.,ФИВТ,,
Лебедева Б.В.,ФЭТ,ассистент,к.н.
Сидоров Ж.Р.,ФРТ,ассистент,к.н.
Соколов Л.О.,ФФ,ассистент,д.н.
Волков Л.О.,ФУПМ,ассистент,д.н.
Сидоров З.Т.,ФИТ,ассистент,д.н.
Козлов М.Ю.,ФМиМ,доцент,
Кузнецов К.М.,ИТМО,,д.н.
Кузнецов А.А.,ФИТ,,д.н.
Семенов Ж.Р.,ФЭТ,профессор,к.н.
Смирнов К.М.,ФИТ,профессор,к.н.
Волков В.И.,ФУПМ,доцент,д.н.
Лебедева К.М.,ФРТ,доцент,д.н.
Алексеев Г.Н.,ИТМО,доцент,д.н.
Алексеев И.К.,ФЭТ,,д.н.
Новиков Ж.Р.,ФРТ,,
Семенов К.М.,ФУПМ,профессор,к.н.
Иванов Д.С.,ФПМИ,ассистент,к.н.
Егоров Д.С.,ФИТ,профессор,к.н.
Лебедев К.М.,ФФ,доцент,к.н.
Кузнецов И.К.,ФРТ,профессор,д.н.
Семенов М.Ю.,ФМиМ,доцент,
Семенов Ж.Р.,ФУПМ,профессор,к.н.
Смирнов Л.О.,ФМиМ,профессор,к.н.
Попов И.К.,ФМиЕН,доцент,к.н.
Алексеев А.А.,ФЭТ,,к.н.
Егоров И.К.,ФЭТ,профессор,к.н.
Лебедев М.Ю.,ФИВТ,профессор,
Новиков Г.Н.,ИТМО,доцент,
Морозов Е.П.,ФИТ,ассистент,к.н.
Лебедев Л.О.,ФУПМ,доцент,д.н.
Козлов З.Т.,ФМиМ,ассистент,д.н.
Егоров Г.Н.,ФЭТ,доцент,к.н.
Кузнецов М.Ю.,ФИТ,,
Лебедев Ж.Р.,ФИВТ,профессор,
Лебедева А.А.,ФМиМ,профессор,д.н.
Иванов Л.О.,ФУПМ,,к.н.
Морозов Г.Н.,ФУПМ,доцент,д.н.
Волков В.И.,ФЭТ,профессор,
Новиков Ж.Р.,ФФ,доцент,д.н.
Сидоров И.К.,ФИТ,ассистент,д.н.
Петров Л.О.,ИТМО,доцент,
Егоров М.Ю.,ФРТ,профессор,к.н.
Лебедев Ж.Р.,ФЭТ,ассистент,
Волков Е.П.,ФПМИ,профессор,
Морозов А.А.,ФИВТ,профессор,
Лебедева М.Ю.,ФУПМ,ассистент,к.н.
Иванов З.Т.,ФМиЕН,ассистент,
Егоров Л.О.,ФУПМ,доцент,д.н.
Соколов Е.П.,ФРТ,профессор,д.н.
Соколов А.А.,ФПМИ,ассистент,д.н.
Новиков З.Т.,ФЭТ,ассистент,к.н.
Иванов В.И.,ИТМО,,д.н.
Сидоров И.К.,ФМиЕН,,к.н.
Егоров В.И.,ФМиЕН,профессор,
Козлов Б.В.,ИТМО,доцент,к.н.
Лебедев Г.Н.,ИТМО,,д.н.
Лебедев А.А.,ФПМИ,профессор,
Козлов И.К.,ФПМИ,,
Соколов М.Ю.,ФПМИ,профессор,
Егоров Б.В.,ФЭТ,доцент,д.н.
Семенов Б.В.,ФРТ,доцент,к.н.
Семенов И.К.,ФРТ,,д.н.
Алексеев Б.В.,ФПМИ,ассистент,д.н.
Новиков Б.В.,ФРТ,доцент,к.н.
Попов А.А.,ФФ,профессор,д.н.
Лебедева М.Ю.,ФМиЕН,профессор,д.н.
Петров Г.Н.,ФРТ,доцент,д.н.
Волков Ж.Р.,ФЭТ,профессор,д.н.
Иванов Л.О.,ФИВТ,профессор,
Соколов Б.В.,ИТМО,,к.н.
Новиков З.Т.,ФМиМ,,к.н.
Новиков М.Ю.,ФПМИ,доцент,к.н.
Попов Г.Н.,ФУПМ,профессор,
Семенов М.Ю.,ФФ,доцент,
Иванов З.Т.,ФФ,доцент,к.н.
Семенов И.К.,ФФ,профессор,д.н.
Петров Ж.Р.,ФУПМ,ассистент,к.н.
Новиков Г.Н.,ФЭТ,ассистент,к.н.
Семенов В.И.,ФФ,доцент,д.н.
Соколов Б.В.,ФИТ,,д.н.
Соколов К.М.,ФУПМ,профессор,к.н.
Лебедева К.М.,ФМиЕН,,д.н.
Новиков Л.О.,ФПМИ,профессор,
Петров К.М.,ФИТ,ассистент,д.н.
Иванов В.И.,ФФ,ассистент,
Волков Б.В.,ФРТ,доцент,к.н.
Лебедева Д.С.,ФРТ,доцент,к.н.
Новиков К.М.,ФИВТ,профессор,
Алексеев Л.О.,ФИВТ,доцент,к.н.
Сидоров И.К.,ФФ,ассистент,д.н.
Козлов Ж.Р.,ИТМО,профессор,д.н.
Смирнов Б.В.,ИТМО,профессор,
Семенов А.А.,ФПМИ,,к.н.
Волков В.И.,ФМиЕН,профессор,
Петров З.Т.,ИТМО,доцент,д.н.
Смирнов А.А.,ФУПМ,доцент,
Новиков Е.П.,ФРТ,,
Алексеев Ж.Р.,ФРТ,доцент,к.н.
Попов В.И.,ФУПМ,ассистент,
Иванов Б.В.,ФФ,доцент,
Сидоров Г.Н.,ФМиЕН,ассистент,
Алексеев Л.О.,ФПМИ,профессор,
Козлов Л.О.,ФРТ,ассистент,к.н.
Козлов К.М.,ФМиЕН,профессор,д.н.
Иванов Е.П.,ФУПМ,доцент,д.н.
Семенов З.Т.,ФЭТ,,к.н.
Кузнецов Л.О.,ФУПМ,ассистент,
Семенов Е.П.,ФИВТ,,к.н.
Иванов Е.П.,ФФ,,д.н.
Новиков З.Т.,ФИТ,ассистент,д.н.
Иванов М.Ю.,ФМиМ,профессор,к.н.
Петров З.Т.,ФПМИ,профессор,к.н.
Лебедев М.Ю.,ФРТ,профессор,к.н.
Алексеев Ж.Р.,ИТМО,доцент,к.н.
Лебедев М.Ю.,ФУПМ,,к.н.
Козлов А.А.,ФУПМ,доцент,д.н.
Попов Ж.Р.,ФРТ,ассистент,к.н.
Лебедева В.И.,ФИВТ,,
Новиков Л.О.,ФЭТ,доцент,к.н.
Соколов Д.С.,ФФ,,
Морозов М.Ю.,ФУПМ,доцент,
Козлов М.Ю.,ФРТ,,д.н.
Алексеев Е.П.,ФРТ,ассистент,к.н.
Иванов Д.С.,ФЭТ,ассистент,д.н.
Новиков Г.Н.,ФМиМ,,д.н.
Сидоров И.К.,ИТМО,,д.н.
Алексеев З.Т.,ФФ,профессор,д.н.
Алексеев А.А.,ФУПМ,профессор,д.н.
Попов Г.Н.,ФМиЕН,доцент,
Сидоров К.М.,ФМиМ,ассистент,
Иванов И.К.,ФРТ,профессор,д.н.
Волков Д.С.,ФИВТ,,к.н.
Попов И.К.,ФМиЕН,доцент,
Козлов Л.О.,ФИВТ,,д.н.
Егоров К.М.,ФФ,доцент,
Лебедев А.А.,ФФ,доцент,д.н.
Козлов Д.С.,ФФ,,к.н.
Смирнов В.И.,ИТМО,,д.н.
Лебедев Ж.Р.,ФФ,профессор,
Кузнецов Ж.Р.,ФМиМ,,к.н.
Морозов Д.С.,ФРТ,доцент,д.н.
Попов А.А.,ФФ,,д.н.
Кузнецов А.А.,ФИТ,ассистент,д.н.
Петров М.Ю.,ФФ,доцент,д.н.
Волков Б.В.,ФПМИ,доцент,к.н.
Козлов З.Т.,ФИВТ,ассистент,к.н.
Соколов К.М.,ФИТ,доцент,
Петров В.И.,ФМиМ,профессор,к.н.
Волков К.М.,ФЭТ,доцент,
Иванов А.А.,ФФ,доцент,к.н.
Егоров Ж.Р.,ФЭТ,,к.н.
Алексеев В.И.,ФУПМ,доцент,
Попов К.М.,ФМиЕН,ассистент,к.н.
Новиков К.М.,ФИВТ,ассистент,д.н.
Новиков М.Ю.,ФУПМ,профессор,к.н.
Смирнов Ж.Р.,ФИТ,,
Новиков Ж.Р.,ФМиМ,профессор,д.н.
Лебедева Е.П.,ФУПМ,доцент,к.н.
Иванов К.М.,ИТМО,профессор,
Кузнецов А.А.,ФИВТ,доцент,
Сидоров Б.В.,ФПМИ,профессор,
Лебедева Ж.Р.,ФЭТ,доцент,
Козлов В.И.,ФФ,профессор,д.н.
Смирнов А.А.,ФУПМ,профессор,к.н.
Новиков Г.Н.,ФФ,ассистент,д.н.
Волков З.Т.,ФРТ,доцент,к.н.
Новиков Б.В.,ФФ,доцент,д.н.
Лебедев А.А.,ФИТ,профессор,д.н.
Новиков З.Т.,ФИВТ,доцент,
Алексеев Л.О.,ФИТ,доцент,д.н.
Иванов З.Т.,ФФ,профессор,к.н.
Иванов Е.П.,ИТМО,доцент,д.н.
Лебедев Б.В.,ФМиЕН,профессор,к.н.
Петров Е.П.,ФЭТ,ассистент,к.н.
Морозов А.А.,ФИТ,доцент,к.н.
Иванов З.Т.,ФИТ,ассистент,к.н.
Сидоров М.Ю.,ИТМО,ассистент,д.н.
Морозов А.А.,ФМиЕН,,д.н.
Петров Б.В.,ФЭТ,ассистент,д.н.
Соколов Л.О.,ФИТ,доцент,д.н.
Козлов Д.С.,ФМиМ,ассистент,д.н.
Кузнецов Ж.Р.,ФИТ,доцент,д.н.
Кузнецов Е.П.,ФУПМ,профессор,д.н.
Семенов А.А.,ФИВТ,профессор,
Лебедева Д.С.,ФРТ,доцент,
Иванов К.М.,ФИВТ,ассистент,к.н.
Новиков А.А.,ФПМИ,доцент,к.н.
Алексеев А.А.,ИТМО,ассистент,
Козлов А.А.,ФМиМ,доцент,к.н.
Алексеев Г.Н.,ФМиЕН,,к.н.
Лебедев Ж.Р.,ФИТ,профессор,д.н.
Новиков Л.О.,ФРТ,профессор,д.н.
Алексеев Б.В.,ФУПМ,,к.н.
Смирнов З.Т.,ФМиМ,,д.н.
Соколов И.К.,ФМиМ,ассистент,
Петров Е.П.,ИТМО,,к.н.
Попов Д.С.,ФРТ,ассистент,
Попов К.М.,ФФ,,д.н.
Сидоров Б.В.,ФЭТ,ассистент,к.н.
Морозов Л.О.,ФМиМ,доцент,к.н.
Смирнов Ж.Р.,ФУПМ,ассистент,д.н.
Лебедева И.К.,ИТМО,доцент,к.н.
Смирнов А.А.,ФФ,,
Егоров Ж.Р.,ФФ,,
Егоров Б.В.,ФПМИ,,
Смирнов Г.Н.,ФМиМ,ассистент,к.н.
Соколов Е.П.,ФМиМ,доцент,
Егоров А.А.,ФИВТ,ассистент,
Попов Г.Н.,ФМиЕН,доцент,
Алексеев З.Т.,ИТМО,ассистент,к.н.
