fio,faculty,title,degree
Кузнецов Г.Н.,ФРТ,ассистент,к.н.
Лебедев Ж.Р.,ФПМИ,ассистент,к.н.
Кузнецов Ж.Р.,ИТМО,доцент,д.н.
Кузнецов М.Ю.,ИТМО,,
Егоров Л.О.,ФРТ,доцент,д.н.
Егоров А.А.,ФЭТ,доцент,к.н.
Смирнов Л.О.,ФМиЕН,доцент,
Козлов И.К.,ФИТ,доцент,
Семенов Ж.Р.,ИТМО,профессор,д.н.
Смирнов Д.С.,ИТМО,профессор,
Семенов И.К.,ФМиМ,ассистент,
Кузнецов В.И.,ФЭТ,ассистент,д.н.
Новиков Е.П.,ФИТ,,
Попов З.Т.,ФИВТ,ассистент,д.н.
Кузнецов Е.П.,ФПМИ,,д.н.
Сидоров З.Т.,ФМиМ,доцент,к.н.
Кузнецов В.И.,ФМиЕН,,
Петров Е.П.,ФМиЕН,профессор,д.н.
Козлов В.И.,ИТМО,профессор,д.н.
Иванов Е.П.,ИТМО,профессор,д.н.
Волков И.К.,ФЭТ,,к.н.
Волков З.Т.,ФПМИ,доцент,д.н.
Кузнецов Б.В.,ФИТ,профессор,к.н.
Лебедева Д.С.,ФФ,доцент,к.н.
Волков М.Ю.,ФИВТ,доцент,д.н.
Козлов А.А.,ФУПМ,доцент,к.н.
Новиков Б.В.,ФФ,профессор,
Смирнов М.Ю.,ИТМО,ассистент,к.н.
Иванов М.Ю.,ФИТ,профессор,
Лебедев К.М.,ФПМИ,,
Морозов Г.Н.,ФМиМ,,д.н.
Новиков Г.Н.,ФИВТ,профессор,к.н.
Лебедева И.К.,ФЭТ,,
Новиков Г.Н.,ФИТ,,
Козлов В.И.,ФЭТ,ассистент,д.н.
Козлов З.Т.,ФМиЕН,,
Попов Г.Н.,ФФ,профессор,д.н.
Алексеев З.Т.,ФПМИ,профессор,
Козлов И.К.,ФИТ,ассистент,к.н.
Попов Д.С.,ФИВТ,,
Волков Е.П.,ФФ,профессор,д.н.
Козлов И.К.,ФМиМ,доцент,
Егоров М.Ю.,ФИТ,доцент,д.н.
Новиков Б.В.,ФЭТ,доцент,к.н.
Новиков Д.С.,ФЭТ,,к.н.
Петров З.Т.,ФМиЕН,доцент,
Семенов Ж.Р.,ФМиМ,профессор,д.н.
Петров Г.Н.,ИТМО,доцент,д.н.
Петров З.Т.,ФМиЕН,,
Морозов З.Т.,ФПМИ,доцент,к.н.
Лебедева В.И.,ФФ,профессор,д.н.
Семенов Е.П.,ФИВТ,,
Смирнов Б.В.,ФИВТ,,д.н.
Егоров Г.Н.,ФИТ,,к.н.
Алексеев Г.Н.,ФМиЕН,ассистент,к.н.
Соколов А.А.,ФИТ,доцент,д.н.
Кузнецов Г.Н.,ФМиМ,доцент,к.н.
Петров М.Ю.,ФРТ,доцент,
Сидоров Б.В.,ФМиЕН,ассистент,
Петров А.А.,ФФ,профессор,д.н.
Егоров Е.П.,ФМиЕН,доцент,к.н.
Попов З.Т.,ФУПМ,ассистент,к.н.
Морозов К.М.,ФИТ,профессор,д.н.
Егоров З.Т.,ФМиМ,ассистент,д.н.
Иванов И.К.,ФИВТ,ассистент,
Кузнецов К.М.,ФУПМ,доцент,д.н.
Кузнецов М.Ю.,ФИТ,ассистент,
Смирнов З.Т.,ФМиМ,ассистент,
Соколов Ж.Р.,ФРТ,ассистент,д.н.
Егоров К.М.,ФФ,профессор,
Лебедева Г.Н.,ФПМИ,ассистент,д.н.
Козлов Е.П.,ФФ,доцент,
Новиков Г.Н.,ФРТ,профессор,д.н.
Сидоров В.И.,ФИТ,,
Иванов Л.О.,ФФ,профессор,
Семенов М.Ю.,ФПМИ,доцент,д.н.
Соколов Л.О.,ФУПМ,доцент,д.н.
Новиков А.А.,ФИТ,,д.н.
Лебедев З.Т.,ФИВТ,доцент,
Петров Г.Н.,ФМиЕН,доцент,к.н.
Алексеев Е.П.,ИТМО,ассистент,
Волков Е.П.,ФИВТ,ассистент,к.н.
Егоров Б.В.,ФУПМ,,
Егоров М.Ю.,ФМиМ,доцент,
Семенов Л.О.,ФИВТ,ассистент,к.н.
Иванов Б.В.,ФУПМ,профессор,д.н.
Попов А.А.,ФФ,,к.н.
Соколов Д.С.,ФРТ,доцент,к.н.
Алексеев Г.Н.,ФЭТ,доцент,
Лебедев М.Ю.,ФФ,профессор,к.н.
Соколов Б.В.,ФИТ,,к.н.
Попов И.К.,ФМиЕН,профессор,
Иванов И.К.,ФИВТ,ассистент,
Егоров И.К.,ФМиМ,доцент,
Попов З.Т.,ФФ,ассистент,д.н.
Попов Е.П.,ФМиМ,доцент,
Новиков К.М.,ФФ,,
Соколов В.И.,ФИТ,профессор,д.н.
Смирнов И.К.,ФПМИ,профессор,
Волков Г.Н.,ФУПМ,,к.н.
Кузнецов А.А.,ФМиЕН,доцент,д.н.
Соколов Л.О.,ФФ,,
Попов Г.Н.,ФМиМ,,
Лебедев И.К.,ФФ,профессор,д.н.
Новиков И.К.,ФЭТ,,к.н.
Иванов Ж.Р.,ИТМО,ассистент,д.н.
Семенов Ж.Р.,ФРТ,ассистент,
Лебедева Ж.Р.,ФИВТ,,
Соколов Л.О.,ИТМО,профессор,
Новиков И.К.,ИТМО,,
Лебедев Г.Н.,ФРТ,доцент,к.н.
Козлов З.Т.,ФИТ,,
Новиков Б.В.,ФФ,ассистент,
Иванов Д.С.,ФМиЕН,ассистент,к.н.
Кузнецов М.Ю.,ФУПМ,профессор,
Волков Е.П.,ФФ,профессор,к.н.
Козлов М.Ю.,ФИВТ,доцент,к.н.
Егоров И.К.,ФЭТ,доцент,
Семенов К.М.,ФЭТ,,к.н.
Козлов А.А.,ФИВТ,профессор,к.н.
Лебедев А.А.,ФИТ,,
Сидоров Л.О.,ФМиМ,профессор,д.н.
Егоров М.Ю.,ФУПМ,,д.н.
Лебедев А.А.,ФРТ,доцент,к.н.
Новиков Б.В.,ФУПМ,ассистент,к.н.
Кузнецов Е.П.,ИТМО,доцент,к.н.
Новиков Д.С.,ФРТ,доцент,к.н.
Кузнецов К.М.,ФПМИ,доцент,д.н.
Лебедев Д.С.,ФМиЕН,доцент,к.н.
Алексеев А.А.,ФРТ,ассистент,
Смирнов К.М.,ФУПМ,профессор,к.н.
Иванов Л.О.,ФМиМ,ассистент,
Семенов И.К.,ФИВТ,профессор,к.н.
Лебедев Г.Н.,ФФ,профессор,к.н.
Попов Е.П.,ФИВТ,,д.н.
Новиков А.А.,ФИТ,доцент,к.н.
Петров Д.С.,ФЭТ,профессор,д.н.
Соколов Л.О.,ФУПМ,доцент,к.н.
Петров К.М.,ФФ,доцент,
Петров А.А.,ФРТ,доцент,к.н.
Семенов И.К.,ФИВТ,профессор,д.н.
Лебедев Г.Н.,ФЭТ,доцент,к.н.
Лебедева И.К.,ФЭТ,доцент,д.н.
Кузнецов И.К.,ФМиМ,ассистент,к.н.
Соколов Л.О.,ФМиЕН,доцент,
Алексеев Е.П.,ФРТ,доцент,
Соколов И.К.,ФИТ,ассистент,
Иванов Ж.Р.,ИТМО,доцент,к.н.
Морозов Е.П.,ФРТ,ассистент,д.н.
Смирнов Л.О.,ФМиМ,,
Попов Д.С.,ФУПМ,ассистент,к.н.
Егоров Л.О.,ФМиЕН,доцент,
Лебедева И.К.,ФИТ,доцент,к.н.
Иванов З.Т.,ИТМО,профессор,к.н.
Петров Б.В.,ИТМО,профессор,д.н.
Волков Д.С.,ФИВТ,,
Алексеев Е.П.,ФЭТ,доцент,д.н.
Попов В.И.,ФМиЕН,профессор,д.н.
Сидоров И.К.,ФУПМ,ассистент,д.н.
Лебедева В.И.,ФМиМ,ассистент,
Сидоров Л.О.,ФПМИ,профессор,
Попов В.И.,ФУПМ,профессор,д.н.
Соколов Е.П.,ФУПМ,,д.н.
Попов Г.Н.,ФМиЕН,доцент,к.н.
Сидоров Б.В.,ФМиМ,,к.н.
Новиков М.Ю.,ФМиМ,ассистент,д.н.
Соколов Б.В.,ФИТ,ассистент,к.н.
Алексеев Г.Н.,ФПМИ,ассистент,к.н.
Новиков И.К.,ФФ,профессор,д.н.
Смирнов И.К.,ФМиЕН,ассистент,д.н.
Семенов И.К.,ФИТ,доцент,д.н.
Егоров Л.О.,ФЭТ,,к.н.
Сидоров Б.В.,ФИТ,доцент,
Сидоров Г.Н.,ФЭТ,профессор,
Алексеев Д.С.,ФМиЕН,ассистент,д.н.
Лебедев К.М.,ФМиЕН,ассистент,к.н.
Попов В.И.,ФИВТ,ассистент,
Соколов И.К.,ФРТ,профессор,к.н.
Иванов Ж.Р.,ФЭТ,,к.н.
Лебедев Г.Н.,ФРТ,ассистент,д.н.
Морозов М.Ю.,ФМиМ,ассистент,к.н.
Лебедева Ж.Р.,ФФ,профессор,д.н.
Волков А.А.,ФМиМ,доцент,д.н.
Алексеев Л.О.,ФРТ,ассистент,
Иванов Г.Н.,ФРТ,,к.н.
Новиков Л.О.,ФЭТ,ассистент,к.н.
Козлов А.А.,ФРТ,,д.н.
Сидоров Д.С.,ФИТ,доцент,
Лебедев Д.С.,ФРТ,доцент,
Попов М.Ю.,ФМиЕН,,д.н.
Лебедев Д.С.,ИТМО,ассистент,д.н.
Иванов Д.С.,ФУПМ,профессор,
Лебедева К.М.,ФМиМ,ассистент,к.н.
Козлов Б.В.,ФМиЕН,профессор,д.н.
Волков М.Ю.,ИТМО,профессор,
Волков М.Ю.,ФФ,профессор,
Новиков А.А.,ФИВТ,ассистент,
Морозов Д.С.,ИТМО,ассистент,к.н.
Смирнов В.И.,ФМиМ,ассистент,д.н.
Петров Е.П.,ФМиЕН,ассистент,
Кузнецов В.И.,ФИТ,ассистент,д.н.
Алексеев К.М.,ФРТ,доцент,к.н.
Соколов В.И.,ФФ,профессор,
Иванов И.К.,ФПМИ,профессор,
Морозов Ж.Р.,ФРТ,,
Козлов Е.П.,ФФ,профессор,д.н.
Кузнецов Л.О.,ФФ,,
Волков Ж.Р.,ФИТ,профессор,д.н.
Петров В.И.,ФРТ,профессор,к.н.
Соколов В.И.,ФПМИ,ассистент,
Иванов Г.Н.,ФУПМ,профессор,к.н.
Алексеев В.И.,ФРТ,ассистент,к.н.
Петров Л.О.,ФФ,профессор,д.н.
Лебедева А.А.,ФПМИ,,д.н.
Сидоров Е.П.,ФУПМ,ассистент,д.н.
Сидоров И.К.,ФФ,профессор,к.н.
Иванов З.Т.,ФФ,профессор,к.н.
Новиков Б.В.,ФИТ,профессор,к.н.
Петров З.Т.,ФМиМ,,к.н.
Лебедева Г.Н.,ФРТ,,к.н.
Козлов Е.П.,ФЭТ,доцент,д.н.
Лебедева К.М.,ФПМИ,доцент,д.н.
Новиков Д.С.,ФФ,доцент,
Лебедева И.К.,ФУПМ,доцент,д.н.
Петров Ж.Р.,ФЭТ,ассистент,д.н.
Новиков К.М.,ФФ,,
Козлов Л.О.,ФИТ,ассистент,
Лебедев Ж.Р.,ФМиМ,,к.н.
Кузнецов К.М.,ФРТ,профессор,д.н.
Соколов В.И.,ФИВТ,,д.н.
Петров Г.Н.,ФИВТ,профессор,д.н.
Козлов Ж.Р.,ФМиМ,,д.н.
Лебедев Г.Н.,ФРТ,профессор,д.н.
Волков К.М.,ФМиМ,профессор,
Лебедев Ж.Р.,ФИВТ,ассистент,
Смирнов Л.О.,ИТМО,,к.н.
Попов Ж.Р.,ФФ,доцент,к.н.
Кузнецов М.Ю.,ФПМИ,профессор,к.н.
Сидоров М.Ю.,ФИТ,ассистент,д.н.
Сидоров Г.Н.,ФУПМ,ассистент,к.н.
Петров Г.Н.,ФМиМ,,
Кузнецов К.М.,ФМиЕН,,к.н.
Егоров М.Ю.,ФРТ,профессор,д.н.
Волков Д.С.,ФПМИ,ассистент,к.н.
Волков К.М.,ФМиМ,профессор,д.н.
Лебедева Г.Н.,ФИТ,доцент,д.н.
Соколов К.М.,ФМиМ,,к.н.
Семенов Г.Н.,ФМиЕН,профессор,д.н.
Лебедева Е.П.,ФРТ,,д.н.
Петров В.И.,ФМиМ,профессор,к.н.
Лебедев Л.О.,ФЭТ,доцент,д.н.
Козлов Е.П.,ИТМО,доцент,
Морозов И.К.,ФЭТ,,д.н.
Попов Ж.Р.,ФФ,доцент,
Кузнецов К.М.,ФМиЕН,доцент,к.н.
Лебедева Б.В.,ФЭТ,профессор,д.н.
Иванов Л.О.,ФУПМ,,д.н.
Смирнов М.Ю.,ФПМИ,доцент,
Кузнецов Д.С.,ФФ,ассистент,
Сидоров Л.О.,ФИВТ,доцент,к.н.
Новиков Л.О.,ФИТ,ассистент,к.н.
Алексеев Г.Н.,ФУПМ,ассистент,д.н.
Козлов Е.П.,ФМиЕН,профессор,
Сидоров К.М.,ФИТ,ассистент,д.н.
Петров Д.С.,ФМиЕН,ассистент,д.н.
Лебедева Д.С.,ФУПМ,ассистент,к.н.
Новиков М.Ю.,ФМиЕН,,к.н.
Смирнов З.Т.,ФМиМ,ассистент,
Козлов Г.Н.,ФИВТ,ассистент,д.н.
Лебедева Е.П.,ФРТ,ассистент,д.н.
Кузнецов К.М.,ФПМИ,ассистент,д.н.
Морозов А.А.,ФПМИ,ассистент,д.н.
Морозов К.М.,ФИТ,доцент,д.н.
Козлов Д.С.,ФУПМ,профессор,к.н.
Соколов В.И.,ФИВТ,доцент,д.н.
Егоров И.К.,ФУПМ,доцент,д.н.
Козлов Ж.Р.,ФУПМ,профессор,к.н.
Сидоров А.А.,ФФ,ассистент,
Смирнов Ж.Р.,ФУПМ,ассистент,
Иванов З.Т.,ФИТ,,д.н.
Алексеев А.А.,ФПМИ,доцент,к.н.
Лебедев А.А.,ФМиМ,доцент,д.н.
Иванов И.К.,ФПМИ,профессор,к.н.
Козлов Ж.Р.,ФРТ,,к.н.
Козлов К.М.,ФУПМ,профессор,к.н.
Соколов Е.П.,ИТМО,ассистент,д.н.
Попов Г.Н.,ФИВТ,профессор,д.н.
Сидоров М.Ю.,ФЭТ,,
Козлов М.Ю.,ФФ,ассистент,д.н.
Попов Ж.Р.,ФИТ,,д.н.
Кузнецов И.К.,ФФ,ассистент,д.н.
Петров Б.В.,ФМиЕН,профессор,
Соколов Г.Н.,ФРТ,ассистент,к.н.
Кузнецов А.А.,ФМиМ,профессор,д.н.
Новиков Ж.Р.,ФМиМ,,д.н.
Сидоров Б.В.,ИТМО,ассистент,к.н.
Попов А.А.,ФИВТ,ассистент,д.н.
Волков Ж.Р.,ФУПМ,,
Соколов А.А.,ФРТ,ассистент,
Семенов А.А.,ФИВТ,,
Егоров М.Ю.,ФЭТ,профессор,к.н.
Лебедев В.И.,ФМиЕН,,к.н.
Морозов Г.Н.,ФИВТ,доцент,
Смирнов Б.В.,ИТМО,доцент,д.н.
Попов Б.В.,ФИВТ,доцент,д.н.
Соколов В.И.,ФРТ,,к.н.
Лебедева Ж.Р.,ФФ,ассистент,д.н.
Новиков И.К.,ФУПМ,,д.н.
Иванов М.Ю.,ФИТ,доцент,д.н.
Егоров Г.Н.,ФПМИ,ассистент,к.н.
Лебедев Е.П.,ФРТ,ассистент,
Соколов И.К.,ФПМИ,,д.н.
Алексеев Е.П.,ФПМИ,,д.н.
Лебедева Л.О.,ИТМО,доцент,д.н.
Новиков К.М.,ФПМИ,доцент,
Иванов К.М.,ФМиЕН,доцент,к.н.
Иванов З.Т.,ФМиЕН,профессор,к.н.
Новиков И.К.,ИТМО,ассистент,д.н.
Волков М.Ю.,ФМиМ,профессор,
Соколов А.А.,ФРТ,ассистент,
Петров М.Ю.,ФЭТ,ассистент,д.н.
Лебедев З.Т.,ФФ,,д.н.
Козлов Д.С.,ФЭТ,ассистент,
Егоров Г.Н.,ФМиЕН,ассистент,
Лебедев В.И.,ФМиЕН,,
Кузнецов А.А.,ФМиЕН,доцент,д.н.
Козлов К.М.,ФУПМ,ассистент,к.н.
Волков Л.О.,ФПМИ,,
Волков А.А.,ФИВТ,доцент,к.н.
Козлов Е.П.,ФФ,доцент,к.н.
Иванов Г.Н.,ФПМИ,,к.н.
Новиков К.М.,ФУПМ,профессор,
Лебедев Б.В.,ФРТ,профессор,
Алексеев Г.Н.,ФЭТ,ассистент,
Козлов Г.Н.,ФМиМ,ассистент,д.н.
Новиков З.Т.,ФПМИ,ассистент,
Сидоров Б.В.,ФЭТ,профессор,д.н.
Сидоров Л.О.,ФЭТ,,
Новиков Б.В.,ФУПМ,доцент,д.н.
Смирнов З.Т.,ФФ,доцент,д.н.
Новиков Л.О.,ФУПМ,профессор,к.н.
Волков Ж.Р.,ФРТ,,
Козлов М.Ю.,ФЭТ,профессор,к.н.
Кузнецов И.К.,ФИВТ,профессор,к.н.
Лебедев М.Ю.,ФФ,ассистент,д.н.
Петров М.Ю.,ФРТ,доцент,
Соколов К.М.,ФМиЕН,профессор,д.н.
Кузнецов Б.В.,ФМиМ,,д.н.
Петров Б.В.,ФМиМ,доцент,
Козлов М.Ю.,ФМиМ,доцент,д.н.
Соколов А.А.,ФРТ,доцент,
Смирнов М.Ю.,ФМиЕН,,к.н.
Петров М.Ю.,ФИТ,профессор,к.н.
Лебедева Б.В.,ФПМИ,,к.н.
Козлов Л.О.,ФИТ,,д.н.
Сидоров Е.П.,ФМиМ,ассистент,
Морозов И.К.,ФМиМ,профессор,к.н.
Сидоров Г.Н.,ФИТ,профессор,
Попов М.Ю.,ФИТ,доцент,к.н.
Лебедева Г.Н.,ФУПМ,ассистент,д.н.
Соколов Е.П.,ИТМО,профессор,д.н.
Алексеев В.И.,ФЭТ,ассистент,к.н.
Иванов Г.Н.,ФИВТ,ассистент,
Лебедев Д.С.,ФМиМ,ассистент,д.н.
Алексеев В.И.,ФФ,профессор,д.н.
Иванов Г.Н.,ФЭТ,,к.н.
Алексеев М.Ю.,ФРТ,доцент,д.н.
Алексеев З.Т.,ФИТ,доцент,
Иванов Л.О.,ФПМИ,ассистент,к.н.
Алексеев А.А.,ФРТ,,к.н.
Попов Е.П.,ФИВТ,ассистент,
Морозов Ж.Р.,ФЭТ,доцент,к.н.
Волков Ж.Р.,ИТМО,ассистент,к.н.
Смирнов Д.С.,ИТМО,профессор,д.н.
Кузнецов М.Ю.,ФРТ,доцент,к.н.
Кузнецов Л.О.,ФРТ,профессор,к.н.
Петров В.И.,ФМиЕН,ассистент,
Иванов И.К.,ФПМИ,,д.н.
Сидоров А.А.,ФПМИ,профессор,д.н.
Волков А.А.,ФИВТ,ассистент,
Лебедев М.Ю.,ИТМО,,д.н.
Алексеев Ж.Р.,ФМиЕН,,
Петров В.И.,ФПМИ,,к.н.
Козлов А.А.,ФИВТ,доцент,д.н.
Попов Б.В.,ФМиЕН,,д.н.
Морозов Ж.Р.,ФПМИ,,
Сидоров Л.О.,ФФ,ассистент,д.н.
Смирнов З.Т.,ФМиЕН,ассистент,
Семенов Л.О.,ФПМИ,доцент,д.н.
Семенов Г.Н.,ФЭТ,ассистент,к.н.
Егоров Ж.Р.,ФИВТ,доцент,д.н.
Козлов Ж.Р.,ФИВТ,профессор,к.н.
Лебедева З.Т.,ФПМИ,доцент,к.н.
Козлов М.Ю.,ФЭТ,ассистент,д.н.
Кузнецов К.М.,ИТМО,профессор,к.н.
Алексеев З.Т.,ФИТ,ассистент,д.н.
Петров И.К.,ФФ,ассистент,д.н.
Лебедева К.М.,ИТМО,профессор,к.н.
Петров М.Ю.,ФРТ,ассистент,
Иванов К.М.,ФУПМ,,к.н.
Семенов Д.С.,ФРТ,ассистент,д.н.
Смирнов Ж.Р.,ФИТ,ассистент,д.н.
Соколов В.И.,ФМиМ,,к.н.
Морозов А.А.,ФЭТ,,к.н.
Смирнов Г.Н.,ФМиМ,профессор,к.н.
Петров Д.С.,ФПМИ,,
Козлов Б.В.,ФРТ,ассистент,к.н.
Петров А.А.,ИТМО,доцент,к.н.
Кузнецов К.М.,ФФ,доцент,д.н.
Алексеев М.Ю.,ФУПМ,профессор,д.н.
Новиков К.М.,ФМиМ,,д.н.
Кузнецов Ж.Р.,ИТМО,доцент,д.н.
Иванов К.М.,ФИТ,ассистент,к.н.
Егоров Ж.Р.,ФУПМ,ассистент,к.н.
Волков Л.О.,ИТМО,ассистент,д.н.
Волков Б.В.,ФИВТ,,д.н.
Лебедева Л.О.,ФМиЕН,профессор,к.н.
Лебедева И.К.,ФИВТ,,
Смирнов И.К.,ФУПМ,доцент,
Кузнецов Д.С.,ФМиЕН,профессор,
Волков И.К.,ФМиЕН,доцент,д.н.
Волков Д.С.,ФЭТ,доцент,к.н.
Волков М.Ю.,ФУПМ,ассистент,
Морозов З.Т.,ФПМИ,ассистент,
Егоров З.Т.,ФИВТ,доцент,
Кузнецов М.Ю.,ФЭТ,,
Попов Д.С.,ФПМИ,профессор,к.н.
Волков Ж.Р.,ФЭТ,,
Алексеев А.А.,ФИВТ,доцент,
Морозов Е.П.,ФРТ,профессор,д.н.
Кузнецов Б.В.,ФРТ,,
Лебедев Ж.Р.,ИТМО,доцент,д.н.
Попов Л.О.,ФИТ,ассистент,
Лебедев Г.Н.,ФРТ,профессор,
Лебедева А.А.,ФПМИ,ассистент,
Семенов А.А.,ФМиЕН,доцент,д.н.
Новиков К.М.,ФЭТ,профессор,
Лебедев З.Т.,ФИВТ,ассистент,
Козлов Л.О.,ИТМО,доцент,д.н.
Петров Л.О.,ФУПМ,доцент,к.н.
Смирнов Л.О.,ФФ,ассистент,
Иванов В.И.,ФМиЕН,доцент,д.н.
Иванов З.Т.,ФЭТ,ассистент,
Лебедева Е.П.,ФИТ,доцент,к.н.
Семенов Б.В.,ФРТ,,д.н.
Волков Г.Н.,ФФ,ассистент,
Лебедев В.И.,ФРТ,профессор,
Волков В.И.,ФИВТ,профессор,д.н.
Семенов Б.В.,ФМиЕН,доцент,
Попов Д.С.,ФЭТ,профессор,д.н.
Егоров К.М.,ФИТ,,к.н.
Попов В.И.,ФФ,,д.н.
Лебедев В.И.,ФЭТ,,
Иванов Б.В.,ИТМО,ассистент,
Морозов М.Ю.,ФИТ,доцент,д.н.
Новиков З.Т.,ФИВТ,профессор,
Алексеев А.А.,ИТМО,доцент,д.н.
Новиков Г.Н.,ФМиМ,ассистент,к.н.
Новиков Е.П.,ФЭТ,профессор,к.н.
Семенов В.И.,ФМиЕН,доцент,к.н.
Волков А.А.,ФИТ,профессор,д.н.
Петров З.Т.,ФИВТ,доцент,к.н.
Новиков З.Т.,ФФ,ассистент,д.н.
Волков А.А.,ФРТ,профессор,к.н.
Новиков З.Т.,ФУПМ,доцент,
Морозов Ж.Р.,ИТМО,ассистент,
Смирнов Г.Н.,ФФ,доцент,
Сидоров И.К.,ФМиЕН,,д.н.
Козлов Ж.Р.,ФИВТ,профессор,
Смирнов В.И.,ФУПМ,ассистент,
Кузнецов М.Ю.,ФУПМ,доцент,д.н.
Лебедев М.Ю.,ФПМИ,профессор,к.н.
Кузнецов Б.В.,ФМиМ,,
Иванов Б.В.,ФМиЕН,профессор,д.н.
Кузнецов Г.Н.,ФПМИ,доцент,д.н.
Иванов В.И.,ФМиЕН,,д.н.
Лебедев К.М.,ФЭТ,ассистент,к.н.
Петров Г.Н.,ФРТ,,к.н.
Лебедев М.Ю.,ФПМИ,доцент,
Кузнецов А.А.,ИТМО,профессор,
Смирнов М.Ю.,ФИВТ,профессор,
Семенов З.Т.,ФИВТ,профессор,
Лебедева Д.С.,ФИВТ,ассистент,д.н.
Лебедева В.И.,ФМиЕН,ассистент,
Сидоров К.М.,ФРТ,ассистент,к.н.
Егоров Л.О.,ФУПМ,профессор,
Смирнов А.А.,ФПМИ,профессор,д.н.
Попов Ж.Р.,ФФ,профессор,д.н.
Алексеев Д.С.,ФФ,ассистент,
Сидоров Г.Н.,ФМиЕН,профессор,
Алексеев В.И.,ФИТ,доцент,к.н.
Лебедева М.Ю.,ФФ,ассистент,
Сидоров Е.П.,ФИВТ,ассистент,к.н.
Соколов З.Т.,ФИВТ,доцент,д.н.
Петров Г.Н.,ФФ,,
Новиков Е.П.,ФПМИ,ассистент,к.н.
Лебедев А.А.,ФЭТ,доцент,д.н.
Попов В.И.,ФМиМ,доцент,д.н.
Новиков М.Ю.,ФРТ,ассистент,к.н.
Иванов Е.П.,ФФ,доцент,д.н.
Сидоров Л.О.,ФИВТ,доцент,
Соколов Д.С.,ФМиМ,,
Соколов Д.С.,ФУПМ,профессор,
Козлов Г.Н.,ФМиМ,доцент,к.н.
Смирнов Л.О.,ФЭТ,,
Козлов А.А.,ФИТ,доцент,
Иванов Д.С.,ФМиЕН,ассистент,
Егоров А.А.,ФПМИ,,к.н.
Сидоров И.К.,ФРТ,,к.н.
Волков Г.Н.,ФМиМ,доцент,д.н.
Петров З.Т.,ФИТ,ассистент,д.н.
Алексеев К.М.,ФУПМ,ассистент,д.н.
Волков В.И.,ИТМО,ассистент,д.н.
Попов И.К.,ФПМИ,,к.н.
Егоров И.К.,ФФ,,д.н.
Лебедева К.М.,ФУПМ,доцент,к.н.
Алексеев З.Т.,ФИВТ,,д.н.
Лебедева Л.О.,ФИТ,доцент,к.н.
Иванов Б.В.,ФПМИ,профессор,
Лебедева М.Ю.,ФУПМ,,к.н.
Соколов Е.П.,ФФ,профессор,д.н.
Волков И.К.,ФРТ,,к.н.
Иванов В.И.,ФИВТ,,д.н.
Попов Б.В.,ФФ,ассистент,
Волков Ж.Р.,ФМиМ,профессор,д.н.
Волков В.И.,ФМиЕН,ассистент,к.н.
Соколов В.И.,ФПМИ,,д.н.
Волков М.Ю.,ФПМИ,,к.н.
Алексеев И.К.,ФИВТ,доцент,к.н.
Лебедев Е.П.,ФИВТ,ассистент,
Морозов Е.П.,ФМиМ,,д.н.
Попов Д.С.,ФПМИ,профессор,
Егоров И.К.,ФРТ,ассистент,
Смирнов А.А.,ФМиМ,профессор,к.н.
Семенов К.М.,ИТМО,,к.н.
Кузнецов И.К.,ФПМИ,ассистент,к.н.
Лебедев Л.О.,ФИВТ,ассистент,к.н.
Петров В.И.,ФИВТ,профессор,
Морозов Д.С.,ФМиЕН,доцент,к.н.
Лебедев В.И.,ФИВТ,ассистент,
Попов В.И.,ФФ,ассистент,
Соколов Е.П.,ФУПМ,,к.н.
Егоров К.М.,ФИВТ,,к.н.
Лебедева И.К.,ФУПМ,ассистент,д.н.
Семенов Ж.Р.,ФМиМ,,к.н.
Попов Д.С.,ФИТ,доцент,к.н.
Лебедева Ж.Р.,ФМиЕН,,
Попов К.М.,ИТМО,,д.н.
Лебедев Л.О.,ФЭТ,доцент,
Лебедева Б.В.,ФМиМ,ассистент,д.н.
Сидоров Л.О.,ФПМИ,профессор,д.н.
Смирнов И.К.,ФУПМ,доцент,
Лебедев И.К.,ФФ,профессор,к.н.
Морозов К.М.,ФМиМ,ассистент,д.н.
Морозов И.К.,ФПМИ,профессор,к.н.
Смирнов Б.В.,ФПМИ,профессор,
Иванов М.Ю.,ФФ,ассистент,д.н.
Алексеев Е.П.,ФПМИ,профессор,
Петров К.М.,ФУПМ,ассистент,д.н.
Попов Д.С.,ФИВТ,профессор,д.н.
Кузнецов Г.Н.,ФИТ,,
Лебедева В.И.,ФФ,профессор,
Петров В.И.,ФПМИ,профессор,к.н.
Семенов А.А.,ФПМИ,профессор,д.н.
Алексеев Б.В.,ФУПМ,профессор,
Соколов Д.С.,ФМиЕН,,
Кузнецов Г.Н.,ФРТ,,к.н.
Лебедева Л.О.,ФИТ,ассистент,
Сидоров Б.В.,ФМиЕН,профессор,д.н.
Волков А.А.,ФМиЕН,ассистент,д.н.
Семенов В.И.,ФПМИ,профессор,д.н.
Лебедева В.И.,ИТМО,профессор,
Смирнов К.М.,ФИВТ,,
Волков И.К.,ФФ,,д.н.
Петров В.И.,ФЭТ,доцент,
Петров З.Т.,ФФ,ассистент,к.н.
Новиков Л.О.,ФПМИ,ассистент,д.н.
Семенов Б.В.,ИТМО,доцент,д.н.
Алексеев Г.Н.,ИТМО,,д.н.
