fio,faculty,title,degree
Егоров М.Ю.,ФУПМ,профессор,д.н.
Морозов Б.В.,ФЭТ,доцент,
Попов Ж.Р.,ФПМИ,ассистент,д.н.
Петров М.Ю.,ФИВТ,доцент,д.н.
Иванов Е.П.,ФИТ,,
Козлов В.И.,ФРТ,ассистент,
Смирнов Д.С.,ФЭТ,ассистент,к.н.
Козлов Е.П.,ФИТ,ассистент,
Лебедева З.Т.,ФФ,ассистент,
Петров Л.О.,ФУПМ,,
Петров Д.С.,ФИВТ,доцент,д.н.
Попов З.Т.,ФЭТ,доцент,
Волков В.И.,ФПМИ,доцент,к.н.
Алексеев Ж.Р.,ФИТ,,к.н.
Алексеев В.И.,ФФ,,к.н.
Петров Б.В.,ФПМИ,,
Соколов Г.Н.,ФМиМ,доцент,д.н.
Петров Ж.Р.,ФЭТ,доцент,
Новиков А.А.,ФИВТ,,к.н.
Сидоров Г.Н.,ИТМО,доцент,к.н.
Попов Г.Н.,ФМиМ,профессор,к.н.
Морозов Л.О.,ФФ,доцент,д.н.
Сидоров Ж.Р.,ФИТ,ассистент,д.н.
Смирнов З.Т.,ИТМО,ассистент,
Семенов Е.П.,ФУПМ,ассистент,
Семенов Г.Н.,ФИТ,ассистент,
Лебедева Д.С.,ФМиМ,доцент,к.н.
Новиков И.К.,ФМиМ,доцент,к.н.
Новиков И.К.,ФЭТ,,
Семенов Ж.Р.,ФФ,доцент,д.н.
Козлов А.А.,ФМиЕН,профессор,д.н.
Петров К.М.,ФИВТ,,к.н.
Сидоров М.Ю.,ФМиЕН,профессор,д.н.
Кузнецов И.К.,ФПМИ,доцент,
Кузнецов З.Т.,ФФ,,д.н.
Волков Ж.Р.,ФМиМ,доцент,
Сидоров Е.П.,ФРТ,ассистент,к.н.
Новиков Л.О.,ФФ,,к.н.
Кузнецов Д.С.,ФМиЕН,доцент,
Козлов М.Ю.,ФУПМ,профессор,
Семенов Г.Н.,ФПМИ,ассистент,к.н.
Попов М.Ю.,ФПМИ,профессор,д.н.
Лебедева И.К.,ФИВТ,ассистент,
Кузнецов Д.С.,ФРТ,доцент,д.н.
Лебедев В.И.,ФПМИ,ассистент,
Егоров Ж.Р.,ФЭТ,ассистент,д.н.
Козлов Л.О.,ИТМО,,д.н.
Соколов Л.О.,ИТМО,доцент,к.н.
Смирнов Л.О.,ФУПМ,ассистент,к.н.
Попов М.Ю.,ФРТ,ассистент,к.н.
Петров Г.Н.,ФИТ,профессор,
Соколов Д.С.,ФУПМ,профессор,
Петров Б.В.,ФРТ,профессор,
Морозов Ж.Р.,ФЭТ,ассистент,
Сидоров Б.В.,ФПМИ,ассистент,к.н.
Попов Г.Н.,ФМиЕН,ассистент,
Козлов Б.В.,ФЭТ,профессор,д.н.
Лебедева К.М.,ФМиЕН,,
Волков Л.О.,ФЭТ,профессор,д.н.
Лебедев В.И.,ФРТ,доцент,д.н.
Алексеев В.И.,ФИТ,профессор,
Волков Е.П.,ФИВТ,профессор,к.н.
Новиков Д.С.,ФПМИ,,
Козлов М.Ю.,ФМиМ,,д.н.
Алексеев Е.П.,ИТМО,,
Семенов К.М.,ФМиМ,доцент,
Кузнецов В.И.,ФЭТ,доцент,
Новиков В.И.,ФИВТ,,
Алексеев А.А.,ФМиЕН,,
Лебедев Ж.Р.,ФПМИ,ассистент,к.н.
Сидоров Д.С.,ФПМИ,профессор,к.н.
Сидоров Г.Н.,ФУПМ,,
Козлов З.Т.,ФИТ,,д.н.
Петров К.М.,ФФ,,
Лебедев И.К.,ФИТ,,
Семенов И.К.,ФФ,профессор,д.н.
Новиков М.Ю.,ФРТ,,к.н.
Лебедева И.К.,ФМиМ,доцент,
Егоров А.А.,ФИТ,ассистент,д.н.
Попов И.К.,ФПМИ,,к.н.
Лебедев М.Ю.,ФМиЕН,профессор,д.н.
Иванов А.А.,ФМиЕН,,д.н.
Лебедева Д.С.,ФИВТ,,д.н.
Петров М.Ю.,ФМиЕН,профессор,
Морозов Л.О.,ФИВТ,,д.н.
Кузнецов Е.П.,ФРТ,ассистент,к.н.
Лебедев З.Т.,ФИТ,,д.н.
Сидоров З.Т.,ФМиМ,доцент,д.н.
Соколов А.А.,ФФ,профессор,
Соколов Е.П.,ИТМО,доцент,д.н.
Морозов Ж.Р.,ФУПМ,доцент,к.н.
Петров В.И.,ФУПМ,ассистент,д.н.
Лебедева Г.Н.,ФМиМ,,к.н.
Петров Г.Н.,ФЭТ,ассистент,
Егоров Д.С.,ФФ,доцент,
Лебедев Е.П.,ФРТ,доцент,к.н.
Кузнецов К.М.,ФПМИ,,
Егоров Ж.Р.,ФРТ,,д.н.
Кузнецов Ж.Р.,ФФ,доцент,к.н.
Петров А.А.,ИТМО,доцент,д.н.
Семенов А.А.,ФМиЕН,профессор,
Алексеев Ж.Р.,ФУПМ,доцент,д.н.
Новиков Г.Н.,ФРТ,,
Лебедев Г.Н.,ФУПМ,,к.н.
Козлов З.Т.,ФПМИ,доцент,к.н.
Морозов К.М.,ФПМИ,доцент,к.н.
Смирнов Б.В.,ФУПМ,,
Морозов И.К.,ФИВТ,ассистент,к.н.
Лебедев Д.С.,ФМиМ,профессор,к.н.
Смирнов И.К.,ФИВТ,,к.н.
Сидоров Д.С.,ФИВТ,,д.н.
Лебедева Ж.Р.,ФИТ,,к.н.
Алексеев Б.В.,ИТМО,профессор,к.н.
Сидоров Е.П.,ФМиЕН,ассистент,
Волков И.К.,ФЭТ,ассистент,к.н.
Кузнецов В.И.,ИТМО,профессор,д.н.
Сидоров Г.Н.,ИТМО,,
Петров К.М.,ФИТ,,к.н.
Смирнов Е.П.,ФМиЕН,профессор,
Петров Д.С.,ФМиМ,ассистент,к.н.
Алексеев Б.В.,ИТМО,доцент,д.н.
Морозов А.А.,ФЭТ,профессор,д.н.
Лебедев Б.В.,ФИТ,профессор,
Лебедева А.А.,ИТМО,ассистент,
Козлов В.И.,ФПМИ,профессор,
Егоров К.М.,ФУПМ,доцент,
Лебедева А.А.,ФФ,,д.н.
Петров И.К.,ФМиМ,ассистент,к.н.
Новиков К.М.,ИТМО,доцент,д.н.
Козлов М.Ю.,ФРТ,доцент,
Лебедев Л.О.,ФУПМ,доцент,
Смирнов З.Т.,ФМиЕН,профессор,к.н.
Лебедев З.Т.,ФУПМ,профессор,д.н.
Волков Ж.Р.,ФРТ,доцент,к.н.
Лебедева Г.Н.,ФУПМ,доцент,к.н.
Попов Ж.Р.,ФИВТ,ассистент,к.н.
Смирнов Б.В.,ФИТ,профессор,д.н.
Новиков И.К.,ФЭТ,ассистент,д.н.
Лебедева З.Т.,ИТМО,ассистент,д.н.
Лебедева А.А.,ФИТ,ассистент,
Семенов Д.С.,ФИТ,ассистент,д.н.
Лебедев И.К.,ФМиЕН,доцент,
Кузнецов Л.О.,ФФ,,
Алексеев В.И.,ФИВТ,,д.н.
Попов М.Ю.,ФУПМ,ассистент,
Петров Б.В.,ИТМО,ассистент,к.н.
Морозов А.А.,ФУПМ,,
Кузнецов К.М.,ФМиМ,профессор,к.н.
Козлов Б.В.,ФИВТ,ассистент,
Попов Г.Н.,ФУПМ,ассистент,к.н.
Лебедева Д.С.,ФИВТ,профессор,д.н.
Соколов К.М.,ФИВТ,ассистент,д.н.
Петров Е.П.,ФПМИ,ассистент,к.н.
Кузнецов К.М.,ФУПМ,доцент,д.н.
Петров Ж.Р.,ФРТ,ассистент,к.н.
Морозов З.Т.,ФРТ,доцент,к.н.
Кузнецов Г.Н.,ФПМИ,доцент,к.н.
Морозов М.Ю.,ФМиМ,,д.н.
Сидоров К.М.,ФИТ,доцент,
Егоров Г.Н.,ФРТ,,к.н.
Петров А.А.,ФМиМ,профессор,
Новиков А.А.,ФРТ,доцент,к.н.
Козлов В.И.,ИТМО,профессор,д.н.
Соколов Ж.Р.,ФИТ,доцент,к.н.
Алексеев А.А.,ФМиЕН,,
Козлов Е.П.,ФИТ,,к.н.
Новиков Ж.Р.,ИТМО,доцент,к.н.
Петров В.И.,ФИВТ,ассистент,
Морозов З.Т.,ФПМИ,,
Волков А.А.,ФФ,ассистент,к.н.
Алексеев З.Т.,ФИВТ,ассистент,к.н.
Смирнов Ж.Р.,ФФ,,
Козлов В.И.,ИТМО,доцент,
Петров И.К.,ФУПМ,,д.н.
Лебедев Г.Н.,ФПМИ,,д.н.
Новиков М.Ю.,ФУПМ,,д.н.
Смирнов М.Ю.,ФМиМ,ассистент,к.н.
Лебедев М.Ю.,ФРТ,профессор,
Сидоров К.М.,ФУПМ,ассистент,д.н.
Новиков З.Т.,ФМиЕН,,д.н.
Сидоров Б.В.,ФМиЕН,профессор,
Лебедев Б.В.,ФМиЕН,профессор,д.н.
Козлов К.М.,ФМиЕН,профессор,д.н.
Иванов Д.С.,ФФ,ассистент,к.н.
Соколов Д.С.,ФПМИ,доцент,д.н.
Новиков В.И.,ФФ,,
Алексеев Г.Н.,ФЭТ,,д.н.
Лебедева В.И.,ФИВТ,доцент,д.н.
Иванов Ж.Р.,ФПМИ,доцент,к.н.
Соколов Г.Н.,ФМиМ,профессор,к.н.
Петров В.И.,ФФ,профессор,
Алексеев А.А.,ФПМИ,ассистент,к.н.
Новиков Б.В.,ФРТ,профессор,к.н.
Семенов В.И.,ФУПМ,доцент,к.н.
Козлов В.И.,ФИВТ,доцент,
Смирнов Е.П.,ФРТ,доцент,д.н.
Морозов Д.С.,ФМиМ,ассистент,к.н.
Лебедев Л.О.,ФИТ,доцент,д.н.
Егоров Е.П.,ФМиЕН,,к.н.
Морозов В.И.,ФРТ,ассистент,
Семенов А.А.,ИТМО,доцент,
Сидоров Ж.Р.,ФУПМ,,к.н.
Соколов В.И.,ФУПМ,,к.н.
Егоров Л.О.,ФУПМ,,д.н.
Алексеев И.К.,ФЭТ,профессор,к.н.
Новиков Л.О.,ФЭТ,ассистент,д.н.
Попов Л.О.,ФФ,доцент,
Семенов Г.Н.,ФЭТ,,к.н.
Алексеев Д.С.,ИТМО,профессор,д.н.
Лебедева З.Т.,ФПМИ,профессор,к.н.
Иванов Г.Н.,ФЭТ,ассистент,к.н.
Петров К.М.,ИТМО,доцент,д.н.
Егоров Л.О.,ИТМО,ассистент,к.н.
Егоров А.А.,ФРТ,,
Волков М.Ю.,ФИТ,профессор,
Лебедев Г.Н.,ФРТ,профессор,
Лебедева Л.О.,ФФ,профессор,
Попов М.Ю.,ФФ,доцент,
Козлов Е.П.,ФЭТ,профессор,к.н.
Козлов Е.П.,ФУПМ,профессор,д.н.
Алексеев А.А.,ФУПМ,доцент,к.н.
Соколов З.Т.,ИТМО,ассистент,д.н.
Егоров Ж.Р.,ФРТ,профессор,к.н.
Иванов А.А.,ФЭТ,,д.н.
Семенов А.А.,ФРТ,ассистент,д.н.
Семенов З.Т.,ФРТ,,к.н.
Волков А.А.,ФУПМ,профессор,д.н.
Семенов В.И.,ФПМИ,,д.н.
Морозов Е.П.,ФУПМ,ассистент,д.н.
Сидоров В.И.,ФУПМ,доцент,д.н.
Алексеев И.К.,ФФ,доцент,
Иванов К.М.,ФРТ,ассистент,к.н.
Кузнецов М.Ю.,ФИВТ,профессор,
Волков З.Т.,ФИТ,профессор,
Новиков Д.С.,ФФ,доцент,
Смирнов А.А.,ФМиМ,профессор,
Соколов Б.В.,ФИВТ,профессор,
Лебедева Л.О.,ФМиЕН,,
Морозов Б.В.,ФУПМ,доцент,
Кузнецов Д.С.,ФМиМ,,д.н.
Козлов И.К.,ФМиЕН,доцент,к.н.
Попов К.М.,ФРТ,профессор,
Алексеев К.М.,ФУПМ,,
Лебедева В.И.,ФЭТ,профессор,к.н.
Волков Г.Н.,ФИВТ,ассистент,
Морозов К.М.,ФУПМ,доцент,д.н.
Иванов М.Ю.,ФМиЕН,доцент,к.н.
Иванов З.Т.,ФМиЕН,,к.н.
Егоров Е.П.,ФПМИ,профессор,
Лебедева Ж.Р.,ФРТ,ассистент,
Семенов И.К.,ИТМО,доцент,
Козлов Е.П.,ФРТ,ассистент,д.н.
Попов И.К.,ФМиМ,профессор,д.н.
Лебедев Ж.Р.,ФФ,профессор,д.н.
Козлов Л.О.,ФМиЕН,ассистент,д.н.
Алексеев А.А.,ФФ,профессор,д.н.
Иванов Ж.Р.,ФУПМ,,
Попов М.Ю.,ФИТ,доцент,к.н.
Попов Б.В.,ФФ,профессор,д.н.
Семенов Г.Н.,ФПМИ,ассистент,к.н.
Петров И.К.,ФПМИ,профессор,
Лебедева Л.О.,ФИТ,,к.н.
Лебедева Л.О.,ФЭТ,,д.н.
Иванов Ж.Р.,ФИТ,ассистент,д.н.
Лебедева Д.С.,ФФ,ассистент,к.н.
Иванов Д.С.,ФИВТ,,д.н.
Морозов М.Ю.,ФПМИ,,д.н.
Морозов Л.О.,ФМиЕН,профессор,д.н.
Лебедева Ж.Р.,ФРТ,профессор,к.н.
Петров А.А.,ФМиЕН,профессор,к.н.
Попов Г.Н.,ФЭТ,доцент,
Морозов Б.В.,ФПМИ,,к.н.
Егоров Ж.Р.,ФМиМ,ассистент,
Алексеев Г.Н.,ФФ,ассистент,
Иванов З.Т.,ФУПМ,,
Егоров В.И.,ФРТ,ассистент,к.н.
Иванов Е.П.,ФМиМ,профессор,д.н.
Новиков З.Т.,ИТМО,,д.н.
Морозов В.И.,ФЭТ,ассистент,к.н.
Егоров Г.Н.,ФМиМ,доцент,д.н.
Лебедев В.И.,ФФ,доцент,д.н.
Петров Г.Н.,ФИВТ,ассистент,д.н.
Семенов Ж.Р.,ФМиЕН,профессор,к.н.
Соколов К.М.,ФИВТ,,д.н.
Соколов В.И.,ФРТ,,д.н.
Алексеев Е.П.,ФИВТ,доцент,д.н.
Морозов З.Т.,ФПМИ,профессор,
Лебедев Л.О.,ФПМИ,,д.н.
Иванов Ж.Р.,ФПМИ,доцент,
Новиков И.К.,ИТМО,ассистент,к.н.
Лебедева М.Ю.,ФМиМ,,
Алексеев И.К.,ФРТ,,
Егоров Л.О.,ФЭТ,доцент,к.н.
Егоров Б.В.,ФЭТ,ассистент,к.н.
Новиков К.М.,ФФ,доцент,к.н.
Иванов М.Ю.,ФМиЕН,профессор,д.н.
Лебедева Г.Н.,ИТМО,доцент,
Лебедев В.И.,ФМиЕН,профессор,д.н.
Смирнов К.М.,ФЭТ,,
Лебедев Д.С.,ФИВТ,ассистент,
Новиков Ж.Р.,ФИТ,профессор,д.н.
Петров Л.О.,ФИВТ,ассистент,
Сидоров Е.П.,ФЭТ,доцент,
Козлов К.М.,ФИТ,доцент,
Егоров Б.В.,ИТМО,ассистент,к.н.
Лебедева Б.В.,ФЭТ,ассистент,д.н.
Алексеев Д.С.,ФИВТ,ассистент,д.н.
Лебедева М.Ю.,ФИВТ,ассистент,д.н.
Кузнецов М.Ю.,ФМиЕН,,
Соколов З.Т.,ФУПМ,ассистент,
Соколов И.К.,ФФ,,
Козлов Д.С.,ФФ,,
Козлов Е.П.,ФРТ,профессор,д.н.
Иванов Б.В.,ФМиМ,профессор,
Семенов Г.Н.,ФЭТ,,
Попов И.К.,ФИТ,ассистент,д.н.
Волков В.И.,ФИТ,,д.н.
Кузнецов Б.В.,ИТМО,доцент,к.н.
Попов Л.О.,ФЭТ,,к.н.
Егоров Ж.Р.,ФУПМ,доцент,к.н.
Новиков Д.С.,ФИТ,ассистент,
Козлов З.Т.,ФИВТ,ассистент,к.н.
Новиков М.Ю.,ФПМИ,ассистент,д.н.
Егоров А.А.,ФМиМ,профессор,к.н.
Смирнов Г.Н.,ИТМО,ассистент,д.н.
Кузнецов Ж.Р.,ФФ,,к.н.
Соколов Л.О.,ФМиЕН,профессор,
Егоров Д.С.,ФМиЕН,доцент,к.н.
Волков К.М.,ФМиМ,ассистент,д.н.
Попов В.И.,ФЭТ,,
Попов З.Т.,ФРТ,ассистент,
Попов И.К.,ФПМИ,ассистент,к.н.
Лебедева М.Ю.,ФИТ,профессор,д.н.
Соколов Д.С.,ФРТ,доцент,к.н.
Алексеев Л.О.,ФИВТ,доцент,к.н.
Морозов И.К.,ФИВТ,ассистент,к.н.
Лебедева Е.П.,ФМиМ,профессор,
Волков Д.С.,ФМиМ,профессор,д.н.
Сидоров Д.С.,ФЭТ,,д.н.
Волков Д.С.,ФРТ,профессор,д.н.
Кузнецов Ж.Р.,ФПМИ,профессор,к.н.
Козлов Ж.Р.,ФЭТ,профессор,к.н.
Кузнецов Г.Н.,ФЭТ,,д.н.
Лебедев К.М.,ФЭТ,ассистент,
Козлов Д.С.,ФПМИ,профессор,д.н.
Сидоров Ж.Р.,ФМиМ,ассистент,
Козлов В.И.,ФИВТ,доцент,д.н.
Кузнецов Ж.Р.,ИТМО,доцент,д.н.
Морозов Ж.Р.,ФРТ,профессор,д.н.
Алексеев А.А.,ФФ,,к.н.
Попов Л.О.,ФМиЕН,профессор,д.н.
Лебедева В.И.,ФУПМ,ассистент,д.н.
Егоров Б.В.,ФПМИ,ассистент,д.н.
Егоров М.Ю.,ФИТ,доцент,д.н.
Козлов Б.В.,ФЭТ,профессор,к.н.
Морозов Б.В.,ФИТ,профессор,к.н.
Соколов В.И.,ФФ,,
Кузнецов К.М.,ФИТ,доцент,д.н.
Козлов В.И.,ФИТ,доцент,к.н.
Алексеев Л.О.,ИТМО,доцент,
Попов Г.Н.,ФИВТ,доцент,
Лебедева З.Т.,ИТМО,профессор,д.н.
Петров В.И.,ФИВТ,ассистент,к.н.
Козлов Ж.Р.,ФФ,профессор,
Иванов В.И.,ИТМО,,к.н.
Смирнов М.Ю.,ФМиМ,профессор,
Егоров Д.С.,ФИВТ,ассистент,д.н.
Лебедева Г.Н.,ФИТ,,к.н.
Смирнов Г.Н.,ФИТ,доцент,
Морозов Б.В.,ФУПМ,ассистент,к.н.
Волков Е.П.,ФРТ,,д.н.
Петров Б.В.,ФЭТ,профессор,
Кузнецов Б.В.,ФРТ,профессор,
Новиков А.А.,ФИВТ,доцент,д.н.
Лебедев Ж.Р.,ИТМО,профессор,д.н.
Смирнов Г.Н.,ФРТ,доцент,
Сидоров Л.О.,ИТМО,профессор,к.н.
Смирнов И.К.,ФПМИ,,к.н.
Сидоров Г.Н.,ФФ,профессор,
Алексеев Ж.Р.,ФПМИ,,к.н.
Иванов Л.О.,ФРТ,ассистент,д.н.
Егоров Г.Н.,ФРТ,доцент,
Петров М.Ю.,ФФ,профессор,
Соколов И.К.,ФМиМ,ассистент,
Семенов Г.Н.,ФПМИ,профессор,к.н.
Волков З.Т.,ФМиМ,ассистент,
Козлов Л.О.,ФИВТ,профессор,
Новиков Ж.Р.,ФПМИ,профессор,к.н.
Лебедева М.Ю.,ФМиМ,ассистент,
Иванов М.Ю.,ИТМО,,д.н.
Алексеев И.К.,ФПМИ,,д.н.
Кузнецов З.Т.,ФИВТ,ассистент,д.н.
Смирнов Б.В.,ФРТ,профессор,к.н.
Иванов В.И.,ФМиМ,ассистент,
Кузнецов Ж.Р.,ФМиМ,профессор,к.н.
Новиков А.А.,ФЭТ,ассистент,к.н.
Алексеев Б.В.,ФИВТ,доцент,
Семенов Б.В.,ФПМИ,ассистент,к.н.
Лебедев Б.В.,ФУПМ,,к.н.
Козлов З.Т.,ФУПМ,профессор,д.н.
Егоров З.Т.,ФИВТ,доцент,д.н.
Лебедев К.М.,ФИТ,доцент,д.н.
Лебедев Ж.Р.,ФФ,доцент,к.н.
Лебедева И.К.,ФЭТ,,д.н.
Семенов Г.Н.,ФПМИ,доцент,к.н.
Петров Л.О.,ФИТ,доцент,к.н.
Попов К.М.,ФИВТ,,
Козлов Д.С.,ФИТ,,
Попов Д.С.,ФМиМ,доцент,д.н.
Новиков И.К.,ФЭТ,ассистент,к.н.
Волков Ж.Р.,ФМиМ,ассистент,к.н.
Алексеев Е.П.,ФМиЕН,доцент,
Петров Е.П.,ФИТ,доцент,д.н.
Лебедев З.Т.,ФИТ,доцент,
Иванов З.Т.,ФМиМ,ассистент,
Алексеев М.Ю.,ФУПМ,доцент,д.н.
Козлов В.И.,ФРТ,доцент,
Лебедева З.Т.,ФИТ,доцент,к.н.
Петров В.И.,ФМиЕН,ассистент,
Семенов З.Т.,ФЭТ,профессор,д.н.
Волков К.М.,ФПМИ,профессор,
Соколов М.Ю.,ФИТ,доцент,к.н.
Алексеев З.Т.,ИТМО,,к.н.
Лебедев М.Ю.,ФМиМ,,к.н.
Петров М.Ю.,ФМиМ,доцент,д.н.
Попов И.К.,ФМиЕН,ассистент,
Петров М.Ю.,ФЭТ,доцент,д.н.
Соколов В.И.,ФМиЕН,ассистент,
Новиков Е.П.,ФИВТ,,
Сидоров А.А.,ФУПМ,профессор,к.н.
Новиков И.К.,ФРТ,ассистент,к.н.
Лебедев Д.С.,ФМиЕН,ассистент,к.н.
Кузнецов И.К.,ФФ,профессор,д.н.
Козлов И.К.,ФУПМ,доцент,д.н.
Попов К.М.,ФМиМ,доцент,
Кузнецов М.Ю.,ФПМИ,профессор,к.н.
Козлов Б.В.,ФПМИ,,к.н.
Лебедева Ж.Р.,ФМиЕН,ассистент,
Лебедев З.Т.,ФИТ,доцент,
Семенов Л.О.,ФУПМ,,д.н.
Новиков Д.С.,ФПМИ,профессор,д.н.
Иванов Е.П.,ФИТ,профессор,д.н.
Соколов К.М.,ФПМИ,ассистент,
Алексеев К.М.,ФМиЕН,ассистент,д.н.
Алексеев Б.В.,ФРТ,ассистент,д.н.
Сидоров Г.Н.,ФУПМ,ассистент,
Сидоров З.Т.,ФРТ,доцент,д.н.
Семенов Ж.Р.,ФПМИ,,д.н.
Кузнецов В.И.,ФЭТ,доцент,д.н.
Козлов Л.О.,ФМиМ,,
Попов Л.О.,ФИВТ,,д.н.
Морозов В.И.,ФИВТ,доцент,к.н.
Козлов Е.П.,ФМиЕН,профессор,
Новиков И.К.,ФМиМ,профессор,д.н.
Семенов З.Т.,ИТМО,доцент,
Волков Ж.Р.,ФИТ,доцент,
Соколов М.Ю.,ФФ,,к.н.
Сидоров З.Т.,ФИТ,,к.н.
Семенов З.Т.,ФПМИ,,
Соколов Г.Н.,ФПМИ,профессор,д.н.
Алексеев З.Т.,ФИТ,,д.н.
Козлов А.А.,ФРТ,профессор,к.н.
Кузнецов Д.С.,ИТМО,профессор,д.н.
Петров А.А.,ФПМИ,доцент,
Волков Г.Н.,ФПМИ,профессор,к.н.
Лебедева А.А.,ФИТ,доцент,д.н.
Попов Ж.Р.,ФИВТ,профессор,д.н.
Морозов И.К.,ФИВТ,доцент,к.н.
Семенов М.Ю.,ФФ,ассистент,
Кузнецов Г.Н.,ФИТ,,к.н.
Иванов Г.Н.,ФФ,ассистент,
Морозов Л.О.,ФИВТ,профессор,к.н.
Алексеев М.Ю.,ФПМИ,,
Новиков Д.С.,ИТМО,ассистент,
Новиков И.К.,ФМиМ,ассистент,д.н.
Петров Д.С.,ФУПМ,,к.н.
Соколов Д.С.,ФМиЕН,,д.н.
Лебедев М.Ю.,ФУПМ,доцент,
Кузнецов В.И.,ФРТ,ассистент,к.н.
Егоров Г.Н.,ФЭТ,ассистент,к.н.
Волков Г.Н.,ИТМО,доцент,д.н.
Кузнецов Ж.Р.,ФИТ,профессор,
Морозов Д.С.,ФМиЕН,,
Смирнов И.К.,ФЭТ,ассистент,к.н.
Соколов Е.П.,ФФ,ассистент,
Петров В.И.,ФПМИ,доцент,к.н.
Егоров М.Ю.,ИТМО,ассистент,к.н.
Кузнецов Е.П.,ФУПМ,,к.н.
Лебедев Е.П.,ИТМО,,к.н.
Смирнов А.А.,ФПМИ,профессор,д.н.
Козлов З.Т.,ФЭТ,ассистент,д.н.
Иванов Ж.Р.,ФРТ,доцент,д.н.
Кузнецов З.Т.,ФЭТ,профессор,к.н.
Егоров Л.О.,ФФ,доцент,
Соколов Д.С.,ФМиЕН,доцент,д.н.
Иванов И.К.,ФРТ,,к.н.
Козлов В.И.,ФИТ,ассистент,
Егоров К.М.,ФМиЕН,доцент,д.н.
Семенов З.Т.,ФРТ,профессор,
Волков Ж.Р.,ФУПМ,доцент,
Волков Л.О.,ФУПМ,доцент,д.н.
Лебедева Б.В.,ФПМИ,профессор,к.н.
Козлов Б.В.,ФУПМ,профессор,д.н.
Козлов Б.В.,ФПМИ,,
Сидоров И.К.,ФМиЕН,ассистент,д.н.
Егоров Д.С.,ФИВТ,ассистент,д.н.
Сидоров А.А.,ФФ,,к.н.
Новиков Е.П.,ФРТ,ассистент,к.н.
Соколов М.Ю.,ФУПМ,ассистент,д.н.
Кузнецов И.К.,ФПМИ,ассистент,д.н.
Сидоров В.И.,ИТМО,ассистент,к.н.
Лебедев А.А.,ФЭТ,доцент,д.н.
Новиков Б.В.,ИТМО,ассистент,к.н.
Егоров Г.Н.,ФПМИ,,
Лебедев В.И.,ФПМИ,профессор,
Соколов З.Т.,ФРТ,профессор,
Петров К.М.,ФПМИ,ассистент,д.н.
Новиков Б.В.,ФМиЕН,доцент,
Иванов Б.В.,ФИВТ,доцент,
Лебедева Ж.Р.,ФУПМ,доцент,
Козлов З.Т.,ИТМО,профессор,к.н.
Волков В.И.,ФПМИ,доцент,д.н.
Новиков В.И.,ФМиМ,,
Кузнецов Б.В.,ФИВТ,,к.н.
Волков А.А.,ФМиЕН,профессор,д.н.
Иванов М.Ю.,ФИВТ,ассистент,д.н.
Егоров В.И.,ФПМИ,ассистент,к.н.
Соколов Г.Н.,ФИВТ,ассистент,к.н.
Сидоров И.К.,ФФ,,д.н.
Лебедев Ж.Р.,ФФ,профессор,д.н.
Сидоров Д.С.,ФИТ,профессор,д.н.
Семенов Е.П.,ФЭТ,ассистент,к.н.
Сидоров К.М.,ФПМИ,профессор,к.н.
Егоров И.К.,ФМиЕН,ассистент,к.н.
Соколов Л.О.,ФЭТ,доцент,
Семенов К.М.,ФФ,ассистент,
Семенов В.И.,ФРТ,,
Егоров Г.Н.,ФФ,ассистент,д.н.
Волков В.И.,ФУПМ,,д.н.
Алексеев Е.П.,ФМиМ,профессор,к.н.
Козлов Б.В.,ФМиМ,профессор,к.н.
Алексеев Д.С.,ФФ,,
Соколов И.К.,ФЭТ,,к.н.
Иванов Д.С.,ФЭТ,ассистент,к.н.
Сидоров И.К.,ИТМО,доцент,
Лебедев А.А.,ИТМО,ассистент,к.н.
Морозов З.Т.,ФМиЕН,профессор,
Козлов Л.О.,ФИТ,профессор,
Смирнов Л.О.,ФМиМ,доцент,д.н.
Алексеев К.М.,ФУПМ,доцент,
Новиков Д.С.,ФИТ,ассистент,к.н.
Лебедев М.Ю.,ФЭТ,ассистент,
Алексеев Е.П.,ФУПМ,доцент,д.н.
Морозов Д.С.,ФЭТ,ассистент,
Петров Д.С.,ФПМИ,,
Козлов А.А.,ФПМИ,ассистент,
Иванов М.Ю.,ФИВТ,профессор,
Козлов Г.Н.,ИТМО,,д.н.
Егоров З.Т.,ФФ,,д.н.
Сидоров Е.П.,ФИТ,доцент,к.н.
Лебедева Б.В.,ФРТ,ассистент,
Козлов Л.О.,ФУПМ,профессор,д.н.
Морозов И.К.,ФПМИ,доцент,к.н.
Петров Б.В.,ФИВТ,,
Лебедев Г.Н.,ФРТ,профессор,к.н.
Петров А.А.,ФЭТ,профессор,
Волков В.И.,ФИВТ,ассистент,д.н.
Новиков Д.С.,ФУПМ,,
Новиков М.Ю.,ФРТ,профессор,
Соколов З.Т.,ИТМО,доцент,д.н.
Смирнов З.Т.,ИТМО,ассистент,к.н.
Кузнецов З.Т.,ФПМИ,ассистент,
Смирнов Г.Н.,ФРТ,доцент,
Волков Л.О.,ФУПМ,профессор,к.н.
Кузнецов Д.С.,ФМиЕН,,д.н.
Попов В.И.,ИТМО,профессор,д.н.
Иванов З.Т.,ФИВТ,,
Новиков Л.О.,ФРТ,,к.н.
Волков В.И.,ФИТ,,
Петров М.Ю.,ФИТ,,
Лебедева И.К.,ФМиМ,ассистент,к.н.
Сидоров Л.О.,ФПМИ,,
