fio,faculty,title,degree
Семенов Б.В.,ФПМИ,,к.н.
Иванов Б.В.,ФИТ,ассистент,к.н.
Козлов Б.В.,ИТМО,ассистент,к.н.
Смирнов Г.Н.,ФМиМ,профессор,к.н.
Лебедев Б.В.,ФИТ,профессор,
Иванов Ж.Р.,ФИВТ,ассистент,к.н.
Лебедева З.Т.,ФФ,доцент,к.н.
Семенов М.Ю.,ФМиМ,доцент,д.н.
Иванов В.И.,ФФ,,д.н.
Смирнов К.М.,ФМиМ,ассистент,
Попов А.А.,ИТМО,ассистент,д.н.
Новиков Л.О.,ИТМО,ассистент,д.н.
Иванов И.К.,ИТМО,профессор,
Смирнов К.М.,ФЭТ,ассистент,д.н.
Лебедев Е.П.,ФМиЕН,доцент,д.н.
Сидоров М.Ю.,ФМиЕН,,д.н.
Лебедев В.И.,ФЭТ,ассистент,
Алексеев М.Ю.,ФПМИ,профессор,
Морозов А.А.,ФМиМ,,
Кузнецов Л.О.,ИТМО,профессор,
Морозов А.А.,ФРТ,доцент,д.н.
Смирнов Д.С.,ФИТ,доцент,к.н.
Лебедева Г.Н.,ФЭТ,доцент,д.н.
Алексеев А.А.,ФИВТ,,
Лебедев Л.О.,ФПМИ,профессор,д.н.
Семенов Л.О.,ФИВТ,ассистент,к.н.
Петров Д.С.,ФУПМ,профессор,
Соколов Г.Н.,ФМиМ,ассистент,д.н.
Сидоров Д.С.,ФУПМ,,к.н.
Егоров З.Т.,ФРТ,ассистент,к.н.
Волков К.М.,ФЭТ,ассистент,к.н.
Козлов Е.П.,ФИВТ,профессор,к.н.
Лебедева Ж.Р.,ФЭТ,,к.н.
Семенов В.И.,ФМиЕН,профессор,д.н.
Попов К.М.,ФУПМ,профессор,к.н.
Кузнецов З.Т.,ФФ,ассистент,д.н.
Егоров З.Т.,ИТМО,доцент,к.н.
Смирнов М.Ю.,ФРТ,доцент,
Соколов Е.П.,ФМиМ,,
Лебедев Ж.Р.,ФИТ,,
Лебедев Б.В.,ФФ,,к.н.
Соколов И.К.,ФЭТ,ассистент,к.н.
Волков Б.В.,ФИТ,,к.н.
Сидоров К.М.,ФИВТ,доцент,к.н.
Волков Е.П.,ФФ,ассистент,
Волков Ж.Р.,ФПМИ,,
Иванов Б.В.,ФИВТ,профессор,д.н.
Алексеев И.К.,ФУПМ,,к.н.
Новиков Г.Н.,ИТМО,,к.н.
Смирнов Е.П.,ФМиМ,,д.н.
Лебедев В.И.,ФРТ,ассистент,к.н.
Егоров З.Т.,ФМиЕН,ассистент,к.н.
Козлов Д.С.,ФФ,,д.н.
Алексеев Ж.Р.,ФУПМ,доцент,д.н.
Козлов И.К.,ФУПМ,доцент,к.н.
Козлов Л.О.,ФИТ,доцент,к.н.
Кузнецов В.И.,ФУПМ,ассистент,д.н.
Егоров Е.П.,ФЭТ,профессор,д.н.
Кузнецов К.М.,ФИВТ,ассистент,
Сидоров Г.Н.,ФРТ,доцент,
Попов Л.О.,ФФ,,к.н.
Кузнецов Е.П.,ИТМО,ассистент,к.н.
Алексеев А.А.,ФФ,доцент,д.н.
Кузнецов Е.П.,ФМиМ,ассистент,
Иванов А.А.,ФЭТ,доцент,д.н.
Петров Д.С.,ИТМО,профессор,к.н.
Иванов З.Т.,ФМиЕН,,к.н.
Егоров В.И.,ФРТ,доцент,к.н.
Новиков А.А.,ФИВТ,,д.н.
Попов Д.С.,ФПМИ,доцент,д.н.
Сидоров Е.П.,ФЭТ,доцент,к.н.
Кузнецов Л.О.,ИТМО,ассистент,
Попов Б.В.,ФИТ,ассистент,к.н.
Семенов И.К.,ФПМИ,ассистент,
Козлов Л.О.,ФФ,доцент,
Егоров Б.В.,ФИТ,,д.н.
Лебедев К.М.,ФФ,доцент,
Новиков Л.О.,ФРТ,,д.н.
Смирнов З.Т.,ФУПМ,доцент,
Смирнов Г.Н.,ФУПМ,профессор,
Семенов А.А.,ФФ,ассистент,к.н.
Новиков К.М.,ФМиЕН,доцент,
Попов З.Т.,ФИВТ,профессор,д.н.
Соколов А.А.,ФФ,ассистент,
Егоров Ж.Р.,ФУПМ,ассистент,
Семенов Л.О.,ФФ,ассистент,
Петров З.Т.,ИТМО,ассистент,
Петров И.К.,ФИВТ,профессор,
Соколов З.Т.,ФУПМ,ассистент,
Лебедев В.И.,ИТМО,доцент,
Попов К.М.,ФУПМ,,к.н.
Семенов А.А.,ФМиЕН,доцент,к.н.
Козлов К.М.,ФМиЕН,ассистент,
Лебедев Б.В.,ФФ,доцент,к.н.
Лебедева Е.П.,ИТМО,ассистент,
Смирнов К.М.,ФУПМ,,
Алексеев Л.О.,ФИТ,доцент,к.н.
Иванов Л.О.,ФПМИ,профессор,к.н.
Кузнецов Ж.Р.,ФЭТ,,к.н.
Алексеев Б.В.,ФУПМ,профессор,к.н.
Козлов Д.С.,ФИТ,доцент,д.н.
Попов Е.П.,ФЭТ,,к.н.
Попов А.А.,ФРТ,профессор,д.н.
Волков М.Ю.,ФУПМ,,
Лебедева З.Т.,ФУПМ,ассистент,к.н.
Лебедева М.Ю.,ФУПМ,,д.н.
Семенов Е.П.,ФРТ,доцент,
Морозов К.М.,ФИТ,доцент,д.н.
Алексеев Б.В.,ФМиЕН,доцент,к.н.
Новиков А.А.,ФМиЕН,профессор,к.н.
Волков Б.В.,ФМиМ,профессор,д.н.
Морозов М.Ю.,ФЭТ,ассистент,д.н.
Лебедева Г.Н.,ФПМИ,,д.н.
Козлов И.К.,ФМиЕН,ассистент,к.н.
Новиков Д.С.,ФУПМ,доцент,д.н.
Лебедев Е.П.,ФИВТ,ассистент,
Лебедева Л.О.,ФМиЕН,профессор,к.н.
Попов Ж.Р.,ФРТ,ассистент,
Иванов Г.Н.,ФИВТ,доцент,д.н.
Лебедев Е.П.,ИТМО,профессор,к.н.
Егоров Г.Н.,ИТМО,профессор,к.н.
Попов В.И.,ФИВТ,,к.н.
Кузнецов З.Т.,ФУПМ,доцент,д.н.
Егоров Д.С.,ФУПМ,доцент,
Лебедева М.Ю.,ФПМИ,ассистент,д.н.
Сидоров Л.О.,ФПМИ,ассистент,к.н.
Попов М.Ю.,ФЭТ,профессор,
Алексеев И.К.,ФМиМ,ассистент,к.н.
Петров Ж.Р.,ФУПМ,,
Соколов Л.О.,ФМиЕН,профессор,д.н.
Кузнецов Д.С.,ФФ,ассистент,к.н.
Алексеев Л.О.,ФМиЕН,,
Волков В.И.,ФПМИ,доцент,к.н.
Лебедев Е.П.,ФФ,ассистент,
Волков В.И.,ФМиМ,ассистент,д.н.
Лебедев Е.П.,ФФ,,д.н.
Попов Л.О.,ФФ,ассистент,
Попов К.М.,ФФ,доцент,д.н.
Попов М.Ю.,ФМиЕН,,д.н.
Семенов Ж.Р.,ИТМО,,д.н.
Сидоров Ж.Р.,ФПМИ,,к.н.
Алексеев Д.С.,ФМиМ,доцент,д.н.
Морозов Е.П.,ФУПМ,профессор,к.н.
Козлов Д.С.,ФМиМ,доцент,д.н.
Петров В.И.,ФУПМ,профессор,
Смирнов Д.С.,ФУПМ,профессор,к.н.
Смирнов Е.П.,ФПМИ,ассистент,д.н.
Попов Д.С.,ФУПМ,,
Петров Д.С.,ФРТ,профессор,д.н.
Новиков А.А.,ФФ,доцент,д.н.
Козлов З.Т.,ФЭТ,,д.н.
Новиков З.Т.,ФМиМ,ассистент,д.н.
Козлов Ж.Р.,ФМиЕН,профессор,д.н.
Смирнов К.М.,ФИВТ,,д.н.
Лебедев М.Ю.,ФМиЕН,профессор,к.н.
Иванов А.А.,ФУПМ,ассистент,к.н.
Попов Б.В.,ФПМИ,ассистент,
Волков К.М.,ФПМИ,профессор,д.н.
Егоров Г.Н.,ФИВТ,ассистент,
Смирнов Г.Н.,ФМиМ,,к.н.
Лебедев Б.В.,ФМиЕН,доцент,
Петров А.А.,ИТМО,,д.н.
Морозов Л.О.,ФЭТ,доцент,д.н.
Попов Е.П.,ФПМИ,профессор,д.н.
Лебедев Г.Н.,ФИВТ,,д.н.
Иванов Е.П.,ФМиЕН,,
Лебедев В.И.,ФИТ,,к.н.
Морозов Г.Н.,ФМиЕН,,к.н.
Волков Е.П.,ФИТ,ассистент,
Сидоров З.Т.,ФРТ,доцент,д.н.
Соколов М.Ю.,ФФ,профессор,к.н.
Новиков Д.С.,ФМиЕН,ассистент,к.н.
Лебедев Е.П.,ФРТ,,
Смирнов З.Т.,ФМиМ,ассистент,д.н.
Соколов И.К.,ИТМО,доцент,к.н.
Лебедев И.К.,ФМиЕН,ассистент,д.н.
Алексеев З.Т.,ФИТ,доцент,д.н.
Семенов К.М.,ФФ,профессор,
Егоров Е.П.,ФИТ,доцент,д.н.
Сидоров Д.С.,ФМиЕН,профессор,д.н.
Петров Л.О.,ФЭТ,,
Лебедев Л.О.,ИТМО,профессор,
Лебедев К.М.,ФИТ,ассистент,д.н.
Волков А.А.,ФРТ,ассистент,
Алексеев И.К.,ФМиЕН,,к.н.
Козлов Д.С.,ФРТ,профессор,
Петров Б.В.,ФМиМ,,д.н.
Смирнов Л.О.,ФРТ,,к.н.
Иванов И.К.,ФЭТ,профессор,
Смирнов В.И.,ФФ,ассистент,
Козлов Б.В.,ФМиЕН,доцент,
Волков М.Ю.,ФПМИ,профессор,к.н.
Кузнецов Б.В.,ФМиМ,профессор,к.н.
Сидоров В.И.,ФМиЕН,,
Иванов К.М.,ФМиЕН,профессор,д.н.
Лебедева Л.О.,ФМиМ,,д.н.
Иванов В.И.,ФЭТ,ассистент,д.н.
Смирнов И.К.,ИТМО,доцент,к.н.
Сидоров К.М.,ИТМО,профессор,
Егоров И.К.,ФМиМ,ассистент,
Попов Б.В.,ИТМО,доцент,к.н.
Кузнецов В.И.,ФЭТ,,
Семенов Г.Н.,ФПМИ,ассистент,д.н.
Волков Л.О.,ФЭТ,доцент,к.н.
Морозов Е.П.,ФИТ,,к.н.
Попов К.М.,ФМиМ,профессор,к.н.
Иванов К.М.,ФФ,профессор,
Попов З.Т.,ФМиМ,,д.н.
Новиков К.М.,ФУПМ,ассистент,
Новиков Г.Н.,ФПМИ,профессор,
Семенов Г.Н.,ФФ,доцент,д.н.
Новиков М.Ю.,ФРТ,ассистент,д.н.
Соколов А.А.,ФМиМ,доцент,к.н.
Петров М.Ю.,ФМиМ,ассистент,к.н.
Петров З.Т.,ФПМИ,доцент,
Лебедева З.Т.,ИТМО,ассистент,
Соколов М.Ю.,ФРТ,профессор,д.н.
Иванов Ж.Р.,ФРТ,профессор,к.н.
Лебедев Л.О.,ФМиЕН,,д.н.
Волков Д.С.,ФМиЕН,,д.н.
Алексеев М.Ю.,ФУПМ,,к.н.
Соколов Д.С.,ФУПМ,профессор,д.н.
Козлов Л.О.,ФПМИ,ассистент,
Кузнецов Ж.Р.,ФИТ,ассистент,
Соколов В.И.,ФУПМ,,д.н.
Морозов Ж.Р.,ФЭТ,,к.н.
Егоров Ж.Р.,ФФ,профессор,д.н.
Попов З.Т.,ФИТ,ассистент,д.н.
Семенов Л.О.,ФУПМ,доцент,
Смирнов К.М.,ФРТ,доцент,
Семенов Л.О.,ФФ,доцент,д.н.
Волков К.М.,ФМиЕН,доцент,
Кузнецов В.И.,ФПМИ,профессор,д.н.
Лебедева З.Т.,ИТМО,профессор,
Кузнецов И.К.,ФИТ,профессор,к.н.
Алексеев Г.Н.,ФФ,,
Лебедева З.Т.,ФУПМ,доцент,к.н.
Попов Д.С.,ФУПМ,доцент,
Петров Д.С.,ФПМИ,ассистент,д.н.
Егоров А.А.,ФУПМ,доцент,
Лебедев Е.П.,ФУПМ,,
Петров Е.П.,ФИВТ,ассистент,к.н.
Сидоров Б.В.,ФФ,,д.н.
Новиков Б.В.,ФМиЕН,,д.н.
Морозов И.К.,ФМиЕН,профессор,д.н.
Морозов М.Ю.,ФИТ,профессор,д.н.
Иванов З.Т.,ФФ,доцент,
Попов Е.П.,ФРТ,ассистент,
Соколов В.И.,ФМиМ,,к.н.
Егоров Б.В.,ФИВТ,доцент,к.н.
Алексеев Б.В.,ФЭТ,,
Сидоров Ж.Р.,ФМиЕН,ассистент,
Лебедев В.И.,ФЭТ,доцент,к.н.
Сидоров Г.Н.,ФПМИ,,
Лебедев Л.О.,ФПМИ,ассистент,
Егоров Л.О.,ФУПМ,ассистент,
Попов В.И.,ФРТ,,к.н.
Кузнецов Г.Н.,ФИТ,,к.н.
Соколов К.М.,ФМиЕН,ассистент,к.н.
Волков З.Т.,ФУПМ,,
Егоров Л.О.,ФМиМ,ассистент,
Семенов А.А.,ФИТ,,д.н.
Морозов М.Ю.,ФМиЕН,,д.н.
Морозов А.А.,ФМиЕН,ассистент,к.н.
Соколов Ж.Р.,ФРТ,доцент,
Лебедева А.А.,ФРТ,профессор,к.н.
Иванов В.И.,ФМиМ,,
Морозов Д.С.,ИТМО,ассистент,к.н.
Морозов Б.В.,ФФ,,
Козлов Ж.Р.,ФИТ,,
Новиков М.Ю.,ФИТ,доцент,д.н.
Новиков К.М.,ФИТ,,д.н.
Сидоров Ж.Р.,ФМиМ,доцент,к.н.
Соколов И.К.,ФЭТ,ассистент,д.н.
Егоров М.Ю.,ФИТ,профессор,к.н.
Семенов З.Т.,ИТМО,ассистент,к.н.
Иванов Б.В.,ФИВТ,,д.н.
Алексеев Д.С.,ФУПМ,,д.н.
Лебедев Е.П.,ФЭТ,,к.н.
Петров Ж.Р.,ФПМИ,ассистент,
Иванов К.М.,ФМиЕН,,д.н.
Новиков Л.О.,ФЭТ,доцент,
Петров К.М.,ФМиМ,профессор,
Семенов М.Ю.,ФИВТ,профессор,д.н.
Семенов Ж.Р.,ФИВТ,,д.н.
Иванов З.Т.,ФИТ,,к.н.
Иванов Г.Н.,ФЭТ,доцент,д.н.
Семенов Д.С.,ФИВТ,профессор,к.н.
Новиков Ж.Р.,ФИТ,профессор,
Сидоров В.И.,ФИВТ,доцент,д.н.
Волков А.А.,ФПМИ,профессор,
Петров Л.О.,ФУПМ,профессор,
Сидоров Л.О.,ФИТ,ассистент,
Смирнов З.Т.,ФМиМ,ассистент,д.н.
Козлов З.Т.,ФЭТ,,к.н.
Козлов К.М.,ФУПМ,ассистент,к.н.
Кузнецов В.И.,ФУПМ,ассистент,к.н.
Морозов Ж.Р.,ФМиЕН,ассистент,д.н.
Новиков Е.П.,ФИВТ,,д.н.
Соколов И.К.,ФУПМ,ассистент,
Лебедева Е.П.,ФФ,ассистент,
Соколов З.Т.,ФМиМ,,
Соколов Б.В.,ФРТ,доцент,д.н.
Петров К.М.,ФИТ,профессор,
Иванов К.М.,ФМиЕН,ассистент,
Волков Г.Н.,ФМиЕН,профессор,к.н.
Козлов Ж.Р.,ФФ,доцент,
Кузнецов Д.С.,ФУПМ,,
Волков В.И.,ФМиЕН,профессор,
Новиков И.К.,ФФ,профессор,
Лебедев Б.В.,ФЭТ,,д.н.
Волков В.И.,ФПМИ,,к.н.
Егоров М.Ю.,ФИВТ,ассистент,
Смирнов Б.В.,ФПМИ,,к.н.
Соколов Л.О.,ФМиЕН,профессор,к.н.
Смирнов Д.С.,ФРТ,ассистент,д.н.
Лебедева М.Ю.,ФМиМ,ассистент,к.н.
Иванов Ж.Р.,ФЭТ,доцент,
Козлов И.К.,ФМиЕН,доцент,д.н.
Лебедев В.И.,ФУПМ,профессор,д.н.
Кузнецов Ж.Р.,ФУПМ,,д.н.
Петров Г.Н.,ФРТ,профессор,к.н.
Лебедев М.Ю.,ФМиЕН,ассистент,д.н.
Семенов Г.Н.,ФФ,,д.н.
Козлов А.А.,ФУПМ,ассистент,
Лебедев Д.С.,ФМиЕН,,д.н.
Егоров Г.Н.,ФМиМ,доцент,к.н.
Лебедева М.Ю.,ФИВТ,доцент,д.н.
Соколов З.Т.,ФМиЕН,доцент,
Егоров З.Т.,ФИТ,доцент,д.н.
Попов Б.В.,ФМиМ,доцент,к.н.
Кузнецов А.А.,ФФ,ассистент,
Кузнецов Л.О.,ИТМО,ассистент,
Семенов К.М.,ФМиЕН,,к.н.
Соколов З.Т.,ФМиЕН,,к.н.
Егоров В.И.,ФИТ,ассистент,
Попов А.А.,ФМиЕН,доцент,
Новиков Д.С.,ФУПМ,профессор,к.н.
Попов Г.Н.,ФЭТ,профессор,к.н.
Егоров Б.В.,ФИВТ,,
Петров Г.Н.,ФМиМ,ассистент,
Козлов М.Ю.,ИТМО,профессор,д.н.
Сидоров Д.С.,ФИТ,,д.н.
Семенов М.Ю.,ФИТ,,к.н.
Лебедев Б.В.,ФУПМ,ассистент,д.н.
Козлов Д.С.,ФЭТ,,к.н.
Лебедева Д.С.,ФИВТ,ассистент,
Алексеев М.Ю.,ФФ,доцент,
Семенов З.Т.,ФИТ,,
Новиков И.К.,ФИТ,ассистент,
Петров Д.С.,ФУПМ,ассистент,д.н.
Соколов М.Ю.,ИТМО,доцент,д.н.
Попов Д.С.,ФИВТ,профессор,д.н.
Лебедева К.М.,ФЭТ,,к.н.
Иванов К.М.,ФПМИ,,к.н.
Петров Г.Н.,ФМиЕН,доцент,к.н.
Семенов М.Ю.,ИТМО,ассистент,
Морозов И.К.,ФФ,доцент,
Егоров Г.Н.,ФМиЕН,,д.н.
Волков К.М.,ФМиЕН,профессор,д.н.
Алексеев Е.П.,ФЭТ,ассистент,
Новиков З.Т.,ФЭТ,,д.н.
Алексеев Ж.Р.,ФИТ,профессор,
Егоров А.А.,ФРТ,,к.н.
Попов З.Т.,ФЭТ,доцент,д.н.
Лебедев Г.Н.,ФИТ,,
Иванов И.К.,ФПМИ,профессор,к.н.
Кузнецов И.К.,ФИВТ,ассистент,к.н.
Лебедев Д.С.,ФИТ,ассистент,к.н.
Козлов Д.С.,ФРТ,ассистент,д.н.
Новиков М.Ю.,ФМиЕН,профессор,д.н.
Соколов Л.О.,ФУПМ,доцент,
Волков А.А.,ФФ,профессор,
Смирнов Г.Н.,ФИТ,ассистент,
Сидоров Г.Н.,ФЭТ,профессор,к.н.
Алексеев В.И.,ФУПМ,ассистент,
Петров Л.О.,ФУПМ,доцент,д.н.
Козлов Е.П.,ФПМИ,доцент,д.н.
Петров З.Т.,ИТМО,профессор,
Морозов А.А.,ФМиМ,ассистент,д.н.
Волков Б.В.,ФУПМ,профессор,к.н.
Козлов В.И.,ФФ,профессор,д.н.
Новиков А.А.,ФУПМ,доцент,
Морозов З.Т.,ФРТ,доцент,
Волков К.М.,ФМиМ,,к.н.
Новиков Б.В.,ФЭТ,профессор,д.н.
Лебедев Е.П.,ФФ,ассистент,
Иванов В.И.,ФФ,,к.н.
Алексеев М.Ю.,ФУПМ,доцент,
Петров Ж.Р.,ФПМИ,,к.н.
Семенов Д.С.,ФИВТ,,
Семенов К.М.,ФРТ,ассистент,д.н.
Кузнецов Л.О.,ФУПМ,доцент,к.н.
Иванов Е.П.,ФИВТ,ассистент,к.н.
Лебедев М.Ю.,ФИВТ,доцент,к.н.
Смирнов К.М.,ФПМИ,ассистент,к.н.
Смирнов В.И.,ФИВТ,профессор,к.н.
Новиков Б.В.,ФИТ,ассистент,к.н.
Семенов Г.Н.,ФМиМ,ассистент,к.н.
Лебедева М.Ю.,ФУПМ,,к.н.
Кузнецов Ж.Р.,ФМиЕН,доцент,к.н.
Морозов М.Ю.,ФУПМ,доцент,к.н.
Семенов Е.П.,ФИТ,профессор,д.н.
Петров Г.Н.,ФФ,доцент,к.н.
Петров Б.В.,ФРТ,профессор,д.н.
Морозов В.И.,ИТМО,профессор,д.н.
Семенов Г.Н.,ФПМИ,ассистент,
Лебедев В.И.,ФЭТ,ассистент,к.н.
Соколов Ж.Р.,ФМиМ,,к.н.
Лебедева Б.В.,ИТМО,ассистент,
Кузнецов Б.В.,ФИВТ,профессор,
Смирнов Б.В.,ФЭТ,профессор,к.н.
Морозов А.А.,ИТМО,профессор,д.н.
Новиков З.Т.,ФУПМ,доцент,
Смирнов Г.Н.,ФРТ,доцент,
Морозов Л.О.,ИТМО,,д.н.
Лебедев Л.О.,ФМиМ,доцент,
Соколов М.Ю.,ИТМО,доцент,к.н.
Петров М.Ю.,ФФ,доцент,к.н.
Лебедева А.А.,ФИВТ,,д.н.
Сидоров А.А.,ИТМО,ассистент,к.н.
Иванов Ж.Р.,ФЭТ,доцент,д.н.
Егоров Е.П.,ФУПМ,ассистент,к.н.
Смирнов Б.В.,ИТМО,ассистент,д.н.
Новиков И.К.,ФРТ,доцент,
Лебедева Б.В.,ФМиМ,доцент,д.н.
Петров Г.Н.,ФИТ,доцент,к.н.
Иванов Ж.Р.,ИТМО,доцент,к.н.
Новиков Л.О.,ФИВТ,ассистент,к.н.
Новиков Ж.Р.,ФМиЕН,,д.н.
Смирнов Д.С.,ФЭТ,доцент,к.н.
Козлов З.Т.,ФПМИ,,д.н.
Иванов М.Ю.,ФМиМ,профессор,
Петров И.К.,ФПМИ,профессор,
Семенов Л.О.,ФМиМ,доцент,д.н.
Семенов Б.В.,ФМиМ,ассистент,
Морозов Д.С.,ФФ,доцент,д.н.
Соколов М.Ю.,ФМиЕН,,
Семенов Ж.Р.,ФМиМ,,к.н.
Козлов Л.О.,ФФ,ассистент,
Иванов И.К.,ФИВТ,ассистент,
Смирнов Л.О.,ФРТ,,
Новиков Д.С.,ФМиМ,,
Кузнецов В.И.,ИТМО,профессор,д.н.
Егоров К.М.,ФИТ,,к.н.
Егоров Л.О.,ФФ,,
Смирнов М.Ю.,ФФ,,к.н.
Морозов Д.С.,ФМиЕН,ассистент,д.н.
Лебедев З.Т.,ФПМИ,профессор,д.н.
Попов И.К.,ФФ,ассистент,к.н.
Попов Е.П.,ФИТ,доцент,
Попов М.Ю.,ФУПМ,ассистент,к.н.
Семенов В.И.,ИТМО,,к.н.
Козлов Л.О.,ФЭТ,ассистент,к.н.
Морозов А.А.,ФИВТ,ассистент,д.н.
Козлов Г.Н.,ФПМИ,доцент,
Смирнов Ж.Р.,ФИТ,профессор,к.н.
Волков И.К.,ИТМО,профессор,д.н.
Семенов З.Т.,ФПМИ,,д.н.
Лебедев Е.П.,ФЭТ,ассистент,
Егоров И.К.,ФИВТ,,д.н.
Попов И.К.,ФЭТ,доцент,к.н.
Волков Г.Н.,ФУПМ,доцент,
Козлов Д.С.,ФМиЕН,ассистент,к.н.
Кузнецов Ж.Р.,ФИВТ,,к.н.
Петров Е.П.,ФМиМ,доцент,к.н.
Семенов Б.В.,ФИВТ,доцент,
Лебедева Л.О.,ФМиЕН,доцент,
Семенов Ж.Р.,ФИТ,ассистент,к.н.
Егоров Л.О.,ФМиЕН,,д.н.
Алексеев Е.П.,ФРТ,доцент,
Смирнов А.А.,ФМиМ,доцент,д.н.
Соколов З.Т.,ФФ,ассистент,
Сидоров И.К.,ФУПМ,,к.н.
Козлов В.И.,ФУПМ,профессор,
Семенов К.М.,ФМиМ,доцент,к.н.
Алексеев Б.В.,ФЭТ,профессор,д.н.
Семенов А.А.,ФЭТ,доцент,д.н.
Алексеев Ж.Р.,ФИВТ,доцент,д.н.
Сидоров И.К.,ФРТ,профессор,д.н.
Егоров Д.С.,ФИТ,,д.н.
Егоров Е.П.,ИТМО,,д.н.
Новиков В.И.,ФПМИ,ассистент,
Новиков Л.О.,ФПМИ,доцент,
Попов Г.Н.,ФМиМ,профессор,к.н.
Сидоров Ж.Р.,ФМиЕН,профессор,д.н.
Новиков Ж.Р.,ФИТ,,к.н.
Лебедева И.К.,ФМиМ,доцент,к.н.
Семенов И.К.,ИТМО,,
Новиков К.М.,ФИТ,ассистент,
Семенов Е.П.,ФМиЕН,ассистент,к.н.
Новиков Л.О.,ФУПМ,профессор,д.н.
Сидоров И.К.,ФИТ,,д.н.
Иванов Г.Н.,ФИВТ,доцент,
Иванов К.М.,ФИВТ,,д.н.
Егоров Д.С.,ФИТ,доцент,к.н.
Лебедев Ж.Р.,ФИТ,ассистент,д.н.
Смирнов А.А.,ФРТ,профессор,д.н.
Лебедева И.К.,ФМиЕН,доцент,
Смирнов Л.О.,ИТМО,,к.н.
Лебедева К.М.,ФЭТ,,к.н.
Смирнов В.И.,ФИТ,,к.н.
Егоров А.А.,ФМиЕН,доцент,д.н.
Алексеев В.И.,ФФ,ассистент,д.н.
Кузнецов М.Ю.,ФПМИ,профессор,д.н.
Смирнов И.К.,ФФ,,к.н.
Семенов И.К.,ФЭТ,ассистент,к.н.
Попов Д.С.,ФУПМ,профессор,д.н.
Морозов З.Т.,ФИВТ,профессор,д.н.
Попов З.Т.,ФИТ,ассистент,д.н.
Морозов И.К.,ФМиМ,доцент,д.н.
Новиков Е.П.,ФУПМ,доцент,
Морозов Л.О.,ФПМИ,,
Лебедев В.И.,ФПМИ,,к.н.
Егоров А.А.,ФЭТ,доцент,д.н.
Волков Г.Н.,ФЭТ,,
Морозов Л.О.,ФМиМ,доцент,д.н.
Попов Л.О.,ФИТ,,
Попов Г.Н.,ФУПМ,профессор,
Алексеев Е.П.,ФМиМ,ассистент,д.н.
Алексеев В.И.,ФУПМ,,д.н.
Семенов З.Т.,ФМиМ,ассистент,к.н.
Морозов Л.О.,ФУПМ,доцент,к.н.
Волков Л.О.,ФФ,доцент,
Петров Д.С.,ФРТ,доцент,к.н.
Лебедев В.И.,ФРТ,доцент,к.н.
Иванов Е.П.,ФФ,,
Лебедев Е.П.,ФМиЕН,доцент,
Семенов Ж.Р.,ФИВТ,профессор,д.н.
Петров З.Т.,ФЭТ,ассистент,д.н.
Волков В.И.,ФМиЕН,доцент,д.н.
Петров Е.П.,ФПМИ,ассистент,
Егоров Л.О.,ФПМИ,профессор,
Козлов В.И.,ФРТ,профессор,
Лебедева Л.О.,ФИВТ,доцент,
Лебедева Д.С.,ФЭТ,доцент,к.н.
Лебедева Л.О.,ФМиЕН,профессор,д.н.
Семенов Д.С.,ФРТ,,к.н.
Алексеев М.Ю.,ФПМИ,ассистент,к.н.
Новиков К.М.,ФМиМ,ассистент,к.н.
Сидоров А.А.,ФИТ,,
Волков Ж.Р.,ФФ,доцент,
Смирнов Г.Н.,ФМиЕН,доцент,к.н.
Соколов А.А.,ФМиМ,доцент,
Волков Е.П.,ФРТ,ассистент,д.н.
Семенов Г.Н.,ФМиМ,доцент,д.н.
Сидоров Г.Н.,ФИТ,,к.н.
Козлов З.Т.,ФФ,доцент,к.н.
Козлов З.Т.,ФМиМ,ассистент,
Козлов Б.В.,ФМиМ,,д.н.
Кузнецов Г.Н.,ИТМО,,
Алексеев В.И.,ФМиЕН,профессор,д.н.
Кузнецов Б.В.,ФМиЕН,профессор,д.н.
Иванов Д.С.,ФИТ,профессор,
Кузнецов З.Т.,ФМиМ,,д.н.
Иванов З.Т.,ИТМО,ассистент,
Алексеев Б.В.,ФМиМ,,к.н.
Попов Ж.Р.,ФРТ,доцент,к.н.
Волков К.М.,ФМиМ,доцент,д.н.
Алексеев Г.Н.,ФПМИ,,
Сидоров А.А.,ФРТ,,к.н.
Волков Е.П.,ФУПМ,,
Морозов К.М.,ФМиМ,ассистент,к.н.
Петров И.К.,ИТМО,,д.н.
Смирнов К.М.,ФУПМ,профессор,
Попов Г.Н.,ФИВТ,доцент,д.н.
Алексеев Ж.Р.,ФУПМ,доцент,д.н.
Сидоров З.Т.,ФИТ,доцент,к.н.
Соколов Д.С.,ФМиЕН,,к.н.
Козлов Л.О.,ФПМИ,,д.н.
Лебедев В.И.,ФМиМ,профессор,к.н.
Иванов Л.О.,ФМиМ,ассистент,
Лебедев Д.С.,ФИТ,,
Новиков Л.О.,ФФ,доцент,д.н.
Сидоров Г.Н.,ФФ,ассистент,д.н.
Смирнов К.М.,ФРТ,профессор,д.н.
Егоров Л.О.,ФМиЕН,ассистент,к.н.
Морозов Д.С.,ФИТ,доцент,
Смирнов М.Ю.,ФФ,профессор,к.н.
Лебедева А.А.,ФМиМ,доцент,
Новиков В.И.,ФИВТ,,к.н.
Козлов Л.О.,ФМиЕН,доцент,к.н.
